"","User.ID","ISBN","Book.Rating"
"7435",206202,"0061020710",6
"7436",206202,"0345339703",9
"7437",206202,"0451169530",4
"7438",206219,"034538475X",8
"7439",206219,"0425177173",8
"7440",206219,"0440221471",9
"7441",206219,"0743211383",8
"7442",206249,"0609610597",5
"7443",206249,"1559029838",7
"7444",206294,"044661193X",10
"7445",206305,"0060930535",9
"7446",206305,"0312195516",10
"7447",206305,"0312305060",10
"7448",206305,"0312995423",7
"7449",206305,"0316601950",8
"7450",206305,"0375727345",7
"7451",206305,"0385265700",5
"7452",206305,"0385721420",10
"7453",206305,"0425162443",8
"7454",206305,"0440213290",7
"7455",206305,"0440226104",8
"7456",206305,"0452260116",9
"7457",206305,"0452282152",10
"7458",206305,"0671027360",10
"7459",206305,"0671038184",8
"7460",206305,"067976402X",9
"7461",206305,"068484267X",9
"7462",206305,"068484477X",8
"7463",206305,"0684848783",9
"7464",206305,"0743237188",8
"7465",206305,"1400034779",9
"7466",206335,"0060958022",8
"7467",206335,"0449005615",7
"7468",206342,"0515126772",9
"7469",206375,"044021145X",7
"7470",206375,"0440241537",5
"7471",206384,"044021145X",8
"7472",206389,"0316769487",8
"7473",206417,"0451166892",10
"7474",206418,"0345337662",8
"7475",206423,"0312995423",6
"7476",206423,"0425177173",6
"7477",206423,"0440234743",4
"7478",206423,"0449003787",5
"7479",206423,"0671027387",5
"7480",206431,"0671038184",8
"7481",206431,"068484477X",8
"7482",206438,"0345380371",10
"7483",206438,"0451526341",9
"7484",206438,"059035342X",10
"7485",206440,"0440211727",5
"7486",206448,"0312421273",5
"7487",206534,"0060934417",9
"7488",206534,"0060976845",8
"7489",206534,"014131088X",10
"7490",206534,"0380789035",8
"7491",206534,"0684872153",10
"7492",206550,"1844262553",9
"7493",206563,"0060928336",6
"7494",206563,"0060977493",10
"7495",206563,"0312243022",10
"7496",206563,"0312274920",10
"7497",206563,"0375500510",10
"7498",206563,"0440211263",10
"7499",206563,"0440224675",10
"7500",206563,"044023722X",8
"7501",206563,"0446610399",5
"7502",206563,"0449003787",10
"7503",206563,"0449221482",10
"7504",206563,"0553579606",8
"7505",206567,"0060976845",8
"7506",206567,"0060987103",8
"7507",206567,"0140293248",2
"7508",206567,"0312278586",2
"7509",206567,"0440214041",5
"7510",206570,"0553213148",10
"7511",206610,"0312990456",7
"7512",206610,"0316969443",9
"7513",206627,"0786868716",9
"7514",206655,"0142001740",7
"7515",206655,"0312305060",6
"7516",206657,"0316601950",10
"7517",206657,"0385720106",9
"7518",206665,"0060502258",10
"7519",206668,"0441003257",5
"7520",206675,"0394820371",10
"7521",206684,"0312966970",8
"7522",206684,"0440236673",6
"7523",206691,"0345342968",8
"7524",206691,"0425116840",6
"7525",206691,"067102423X",5
"7526",206693,"0345369947",8
"7527",206701,"0425152251",9
"7528",206709,"0440236673",7
"7529",206709,"0671027360",6
"7530",206717,"0786881852",8
"7531",206736,"0345378482",7
"7532",206746,"044023722X",4
"7533",206749,"0446604666",7
"7534",206764,"0446679593",10
"7535",206764,"0743437640",8
"7536",206775,"0316284955",6
"7537",206808,"0345378490",7
"7538",206835,"3442541751",6
"7539",206871,"0060930535",10
"7540",206877,"0316666009",7
"7541",206877,"0375727345",8
"7542",206891,"0064401847",10
"7543",206891,"0399144463",6
"7544",206891,"0446677450",10
"7545",206891,"0894805770",7
"7546",206903,"0312274920",6
"7547",206944,"0060930187",9
"7548",206944,"0060930535",9
"7549",206944,"0060977493",4
"7550",206944,"0140298479",8
"7551",206944,"0312195516",8
"7552",206944,"0312291639",7
"7553",206944,"0312305060",9
"7554",206944,"0316769487",7
"7555",206944,"0374100128",7
"7556",206944,"0375703055",7
"7557",206944,"0449005615",8
"7558",206944,"0452282152",8
"7559",206944,"0767900383",7
"7560",206944,"080213825X",6
"7561",206944,"0804106304",8
"7562",206944,"080410753X",8
"7563",206958,"0684865742",10
"7564",206959,"068484267X",10
"7565",206959,"0684865742",8
"7566",206967,"0446516538",5
"7567",206972,"0553296981",9
"7568",206979,"0156027321",10
"7569",206994,"0743411250",7
"7570",207006,"0446677450",10
"7571",207035,"0553208845",7
"7572",207041,"0767902521",9
"7573",207052,"0345353145",7
"7574",207053,"0060930535",10
"7575",207059,"0380789035",9
"7576",207095,"0375706771",6
"7577",207134,"0375706771",10
"7578",207134,"0385484518",8
"7579",207134,"0679429220",10
"7580",207135,"0345443284",7
"7581",207148,"0312305060",10
"7582",207148,"0345370805",4
"7583",207148,"037541309X",7
"7584",207148,"0385335482",10
"7585",207148,"0385482388",9
"7586",207148,"0440122090",9
"7587",207148,"0446527785",8
"7588",207173,"0316601950",8
"7589",207178,"0312291639",6
"7590",207192,"0812550706",10
"7591",207246,"0345339681",10
"7592",207246,"0345339703",9
"7593",207246,"0385504209",9
"7594",207246,"0399501487",8
"7595",207246,"0425152251",10
"7596",207246,"0446310786",10
"7597",207246,"0671027360",9
"7598",207246,"0684872153",10
"7599",207249,"0449006522",7
"7600",207251,"0451202341",8
"7601",207259,"006101351X",5
"7602",207259,"0345391055",8
"7603",207259,"0345417623",7
"7604",207259,"0399143947",10
"7605",207259,"0425147622",5
"7606",207259,"044021145X",10
"7607",207259,"0440214041",10
"7608",207259,"0440235162",6
"7609",207259,"080410753X",5
"7610",207275,"0060958022",7
"7611",207275,"0156027321",8
"7612",207275,"0380977788",6
"7613",207275,"0385420161",5
"7614",207275,"0679746048",7
"7615",207275,"0786817070",7
"7616",207275,"0804111359",7
"7617",207291,"0385504209",10
"7618",207300,"0060928336",9
"7619",207316,"0312305060",10
"7620",207339,"0060930535",10
"7621",207339,"0316666343",8
"7622",207339,"0425152251",7
"7623",207339,"0451166892",8
"7624",207339,"0452282152",8
"7625",207339,"068484267X",5
"7626",207340,"006019491X",8
"7627",207340,"0375725784",8
"7628",207341,"0440211727",7
"7629",207341,"0440241537",8
"7630",207341,"0449221504",4
"7631",207349,"0515120618",10
"7632",207349,"051512608X",9
"7633",207349,"0515132020",10
"7634",207349,"0553561618",9
"7635",207350,"0312195516",10
"7636",207350,"0446532231",10
"7637",207350,"0525947647",10
"7638",207358,"0553277472",8
"7639",207366,"0449212602",9
"7640",207385,"0441003257",8
"7641",207391,"0786881852",8
"7642",207391,"0971880107",5
"7643",207400,"0316776963",7
"7644",207417,"0679735771",9
"7645",207417,"0805062971",8
"7646",207436,"0671027387",8
"7647",207440,"0385424728",6
"7648",207440,"0440225701",7
"7649",207470,"0440221471",7
"7650",207488,"0345342968",7
"7651",207494,"0140067477",9
"7652",207494,"0345422384",8
"7653",207494,"0425151867",5
"7654",207494,"0439136350",10
"7655",207494,"0449003787",7
"7656",207494,"0671510053",7
"7657",207494,"0812550706",9
"7658",207499,"0380717018",6
"7659",207499,"0380718332",6
"7660",207499,"0385424736",6
"7661",207499,"0385493800",3
"7662",207499,"0440214041",5
"7663",207499,"044022165X",6
"7664",207499,"0446601241",6
"7665",207499,"0446612790",6
"7666",207514,"0156628708",7
"7667",207520,"0385472951",8
"7668",207526,"0553578693",8
"7669",207530,"0374129983",8
"7670",207531,"0446611212",8
"7671",207554,"0375725784",10
"7672",207560,"0345339681",10
"7673",207573,"0312971346",10
"7674",207573,"0425158616",8
"7675",207616,"006019491X",7
"7676",207616,"0060958022",8
"7677",207616,"0312265867",8
"7678",207616,"0312278586",6
"7679",207616,"0312983824",7
"7680",207616,"0316602051",7
"7681",207616,"0316693200",8
"7682",207616,"0316781266",6
"7683",207616,"0316969680",8
"7684",207616,"0385508042",10
"7685",207616,"0399148639",8
"7686",207616,"0446679364",9
"7687",207616,"1573229326",8
"7688",207635,"0451524934",10
"7689",207650,"0446679593",8
"7690",207651,"0316969443",7
"7691",207667,"0060922532",9
"7692",207667,"0553273914",9
"7693",207679,"0316777730",10
"7694",207679,"1573229326",8
"7695",207686,"0345337662",7
"7696",207686,"0345384466",7
"7697",207686,"044651652X",7
"7698",207686,"0679735771",6
"7699",207702,"038533334X",7
"7700",207702,"0743237188",9
"7701",207712,"0060930187",10
"7702",207721,"1558743669",10
"7703",207727,"0060976845",8
"7704",207727,"0451166892",5
"7705",207750,"0446605484",10
"7706",207750,"0446610038",10
"7707",207782,"0151008116",8
"7708",207782,"0316096199",8
"7709",207782,"034538475X",6
"7710",207782,"0375727132",7
"7711",207782,"0380002930",9
"7712",207782,"0440214041",7
"7713",207782,"0446532231",8
"7714",207782,"0446605484",8
"7715",207782,"0452282152",8
"7716",207782,"0553573403",10
"7717",207782,"0671027360",8
"7718",207782,"0671042858",8
"7719",207791,"0380731851",8
"7720",207825,"034538475X",8
"7721",207825,"0440234743",7
"7722",207825,"0553272535",10
"7723",207835,"0061097314",8
"7724",207835,"044023722X",9
"7725",207835,"0449003787",6
"7726",207846,"0671027387",5
"7727",207860,"051512608X",9
"7728",207860,"0671004573",7
"7729",207868,"0786881852",7
"7730",207872,"0385490992",8
"7731",207873,"0345339681",10
"7732",207878,"044021145X",9
"7733",207912,"0345447840",9
"7734",207912,"0446679593",10
"7735",207922,"059035342X",8
"7736",207965,"0394820371",8
"7737",207965,"0446679593",5
"7738",207971,"0440224594",9
"7739",207971,"0446364800",9
"7740",207971,"0446601241",10
"7741",207971,"055356451X",9
"7742",207971,"0804111359",9
"7743",207974,"0440224624",8
"7744",207990,"0446610399",8
"7745",207990,"0743437640",7
"7746",208004,"0399144463",7
"7747",208018,"0553579754",5
"7748",208019,"0399144463",7
"7749",208019,"0671693816",6
"7750",208019,"1576737330",8
"7751",208027,"0425151867",5
"7752",208039,"0316789089",10
"7753",208077,"0440226430",8
"7754",208085,"0142001740",7
"7755",208085,"0345443284",9
"7756",208095,"0446607711",7
"7757",208095,"0684872153",9
"7758",208099,"0345436911",7
"7759",208111,"014131088X",7
"7760",208111,"0894803204",9
"7761",208112,"0312283709",6
"7762",208124,"0446605239",3
"7763",208141,"0345339681",9
"7764",208141,"0439136350",10
"7765",208141,"0590353403",10
"7766",208147,"0312971346",10
"7767",208147,"0316601950",8
"7768",208147,"0345447840",10
"7769",208147,"044023722X",10
"7770",208147,"0688177751",10
"7771",208147,"0743237188",10
"7772",208147,"0743418174",9
"7773",208147,"080410753X",8
"7774",208150,"0385492081",8
"7775",208152,"067976402X",9
"7776",208165,"0345413873",7
"7777",208167,"0060175400",10
"7778",208167,"0805063897",10
"7779",208176,"0679746048",7
"7780",208177,"0446364193",10
"7781",208177,"0446604801",10
"7782",208187,"067976402X",7
"7783",208194,"0679746048",10
"7784",208224,"0446607711",8
"7785",208250,"0345339681",7
"7786",208251,"0345391802",7
"7787",208251,"0671003755",5
"7788",208256,"0440223202",7
"7789",208257,"0446611867",6
"7790",208258,"1844262553",10
"7791",208264,"0671793489",7
"7792",208276,"067088300X",8
"7793",208287,"0060517794",8
"7794",208288,"0767905180",7
"7795",208302,"0156628708",8
"7796",208310,"0385486804",8
"7797",208332,"0375707972",5
"7798",208332,"038079487X",6
"7799",208339,"0060976845",8
"7800",208347,"0451169530",10
"7801",208365,"034540288X",7
"7802",208367,"034536676X",8
"7803",208378,"0440211727",7
"7804",208378,"0440221471",8
"7805",208378,"0446607193",5
"7806",208382,"0061009059",7
"7807",208382,"0345351525",5
"7808",208382,"0345413873",8
"7809",208382,"0440224624",7
"7810",208382,"055356451X",8
"7811",208385,"0312195516",8
"7812",208390,"0142000205",5
"7813",208406,"0345339703",10
"7814",208406,"0345353145",8
"7815",208406,"0345370775",9
"7816",208406,"034538475X",7
"7817",208406,"0385492081",8
"7818",208406,"0446605484",9
"7819",208406,"0446611212",8
"7820",208406,"0451151259",9
"7821",208406,"0553277472",8
"7822",208406,"0671708635",7
"7823",208406,"0894803204",9
"7824",208410,"0330332775",10
"7825",208415,"0060958022",9
"7826",208415,"0142004235",10
"7827",208415,"0312274920",9
"7828",208415,"0316666343",7
"7829",208415,"037541309X",10
"7830",208415,"0743237188",8
"7831",208428,"0515131229",7
"7832",208448,"0345443284",5
"7833",208449,"0971880107",4
"7834",208450,"0316769487",8
"7835",208451,"0385508042",10
"7836",208451,"0842329218",8
"7837",208474,"0380718332",6
"7838",208478,"0971880107",8
"7839",208480,"0380718340",7
"7840",208481,"0380731851",6
"7841",208482,"0060934417",8
"7842",208485,"0670844527",8
"7843",208492,"0156027321",3
"7844",208492,"0312990456",10
"7845",208502,"0399145087",4
"7846",208510,"0345339681",9
"7847",208510,"0449005615",10
"7848",208513,"0060928336",6
"7849",208548,"0440224675",10
"7850",208549,"0446605239",8
"7851",208556,"0316602906",8
"7852",208556,"0385510438",10
"7853",208558,"0440219078",8
"7854",208568,"0345339681",8
"7855",208568,"055356451X",10
"7856",208584,"0316666343",8
"7857",208584,"0446531332",5
"7858",208591,"0385508042",7
"7859",208600,"0345348036",10
"7860",208600,"0345378490",10
"7861",208600,"067976402X",10
"7862",208602,"0380718340",7
"7863",208602,"0446612790",8
"7864",208605,"006099486X",7
"7865",208605,"0385336179",7
"7866",208605,"0440219078",5
"7867",208605,"0440226104",7
"7868",208620,"044023722X",3
"7869",208622,"0060175400",9
"7870",208624,"0380789035",5
"7871",208624,"0385479565",9
"7872",208624,"0671042262",9
"7873",208635,"0385486804",7
"7874",208645,"0142000205",5
"7875",208645,"0316666343",9
"7876",208645,"0671003755",8
"7877",208645,"0743237188",9
"7878",208648,"0446672211",9
"7879",208648,"0894805770",8
"7880",208650,"0312278586",9
"7881",208663,"0375725784",3
"7882",208665,"038079487X",7
"7883",208667,"0380730138",10
"7884",208668,"0312195516",9
"7885",208668,"0316602906",5
"7886",208668,"0385720955",8
"7887",208668,"0515128554",5
"7888",208668,"0743418174",9
"7889",208668,"080410753X",9
"7890",208668,"0971880107",3
"7891",208671,"002542730X",7
"7892",208671,"0312199430",7
"7893",208671,"0316569321",7
"7894",208671,"0316969680",5
"7895",208671,"0345443284",8
"7896",208671,"0425115801",8
"7897",208671,"0440224594",8
"7898",208671,"0446527785",7
"7899",208671,"0446611085",9
"7900",208671,"0449221482",7
"7901",208671,"0515128554",5
"7902",208671,"0553250531",7
"7903",208671,"068484267X",8
"7904",208671,"0786868716",7
"7905",208671,"0811825558",7
"7906",208671,"0842329129",10
"7907",208671,"0842329218",9
"7908",208671,"1558743669",8
"7909",208671,"1558744630",5
"7910",208671,"1576737330",8
"7911",208674,"0767905385",6
"7912",208683,"0142001740",9
"7913",208683,"0449221482",5
"7914",208683,"0449221504",5
"7915",208683,"0553279912",5
"7916",208687,"074343627X",10
"7917",208700,"0060922532",7
"7918",208700,"0375412824",9
"7919",208700,"0375727345",2
"7920",208700,"044022165X",5
"7921",208700,"0440226430",5
"7922",208715,"0060930535",8
"7923",208736,"0743411250",6
"7924",208741,"0385336179",5
"7925",208741,"1400032717",9
"7926",208745,"0553375407",10
"7927",208750,"0385486804",5
"7928",208751,"0142001740",6
"7929",208751,"0375727132",8
"7930",208751,"0671003755",8
"7931",208755,"0425177173",5
"7932",208756,"0679731148",8
"7933",208775,"0345443284",6
"7934",208781,"0440225701",8
"7935",208785,"0743206045",7
"7936",208786,"0064400557",8
"7937",208786,"1558744150",7
"7938",208788,"0140042598",10
"7939",208788,"0380789019",8
"7940",208788,"1573229326",3
"7941",208794,"044023722X",4
"7942",208795,"0312421273",5
"7943",208815,"0316769487",8
"7944",208815,"0439064872",10
"7945",208815,"059035342X",10
"7946",208815,"0842329129",10
"7947",208815,"0842329218",10
"7948",208829,"0060928336",9
"7949",208829,"0312305060",8
"7950",208829,"037570504X",7
"7951",208829,"0375706771",10
"7952",208829,"0375727345",10
"7953",208829,"0380710218",10
"7954",208829,"0380731851",9
"7955",208829,"0385424736",10
"7956",208829,"0385472951",10
"7957",208829,"0385497466",10
"7958",208829,"0385505833",5
"7959",208829,"0385511612",6
"7960",208829,"0399143947",10
"7961",208829,"0399145087",10
"7962",208829,"0440213525",10
"7963",208829,"0440214041",10
"7964",208829,"0446516538",8
"7965",208829,"0446611867",7
"7966",208829,"0449006522",8
"7967",208829,"0515126772",8
"7968",208829,"051513287X",10
"7969",208829,"0553250426",10
"7970",208829,"0553260111",9
"7971",208829,"0590353403",10
"7972",208829,"0842329129",7
"7973",208863,"0375726403",10
"7974",208863,"0446604666",7
"7975",208867,"0446677450",8
"7976",208875,"0399144463",5
"7977",208877,"034541389X",7
"7978",208877,"0449003787",5
"7979",208886,"0316769487",8
"7980",208890,"0345465083",7
"7981",208891,"080411935X",10
"7982",208897,"0446607193",9
"7983",208897,"0553578693",10
"7984",208899,"0385486804",8
"7985",208907,"0060938455",10
"7986",208922,"0345438329",7
"7987",208934,"0060188731",7
"7988",208934,"0375727345",7
"7989",208942,"0449907481",9
"7990",208960,"0142001740",7
"7991",208960,"0316666343",7
"7992",208960,"0345438329",7
"7993",208960,"0671038184",9
"7994",208960,"089480829X",5
"7995",208963,"0385508042",10
"7996",208969,"0140293248",8
"7997",208969,"0345384466",8
"7998",208984,"0312243022",7
"7999",209047,"0060096195",8
"8000",209059,"0345353145",9
"8001",209059,"0345378482",9
"8002",209059,"0345378490",7
"8003",209059,"0345402871",8
"8004",209062,"0380727501",10
"8005",209062,"0449005615",8
"8006",209111,"0156007754",5
"8007",209114,"0312195516",8
"8008",209114,"0316666343",7
"8009",209123,"0345446860",5
"8010",209142,"0812550706",9
"8011",209147,"0060977493",8
"8012",209147,"0140067477",7
"8013",209147,"0380002930",9
"8014",209155,"0064400557",10
"8015",209156,"0375702709",9
"8016",209156,"0385498802",8
"8017",209157,"0671793489",10
"8018",209160,"0140119906",8
"8019",209160,"034536676X",8
"8020",209160,"044021145X",6
"8021",209160,"0446310786",9
"8022",209160,"0449221482",7
"8023",209160,"0671003755",6
"8024",209163,"0399145087",7
"8025",209163,"0786817070",5
"8026",209174,"0060915544",7
"8027",209174,"0140293248",8
"8028",209174,"0316601950",7
"8029",209174,"0316781266",10
"8030",209174,"0345443284",7
"8031",209174,"0375706771",7
"8032",209174,"0375707972",7
"8033",209174,"0385335830",10
"8034",209174,"0440236673",7
"8035",209174,"0451203895",8
"8036",209174,"0684833395",5
"8037",209174,"068484267X",10
"8038",209174,"0767905180",9
"8039",209178,"0812550706",9
"8040",209186,"0345443284",8
"8041",209186,"0385498802",8
"8042",209186,"0684853515",8
"8043",209202,"0345339703",6
"8044",209204,"0440206154",8
"8045",209224,"0142001740",9
"8046",209224,"0679746048",5
"8047",209224,"0971880107",3
"8048",209229,"0060938455",9
"8049",209229,"0060987103",9
"8050",209229,"0099771519",5
"8051",209229,"0142001740",5
"8052",209229,"0385479565",5
"8053",209229,"0451166892",5
"8054",209233,"068484477X",5
"8055",209238,"0446611867",8
"8056",209238,"0515126772",9
"8057",209238,"0515128554",9
"8058",209238,"0515131229",9
"8059",209238,"0515132020",9
"8060",209265,"0330332775",10
"8061",209272,"0440224675",9
"8062",209299,"0553375407",9
"8063",209317,"0767902521",7
"8064",209321,"0060175400",9
"8065",209321,"0446604666",8
"8066",209373,"0060928336",8
"8067",209373,"0316666009",7
"8068",209373,"0345370775",8
"8069",209373,"0345391055",8
"8070",209373,"034540288X",8
"8071",209373,"0345438329",7
"8072",209373,"0375504397",10
"8073",209373,"0380731851",8
"8074",209373,"0385504209",10
"8075",209373,"0425143325",7
"8076",209373,"0440214041",7
"8077",209373,"0440225701",8
"8078",209373,"0553279912",6
"8079",209373,"067102423X",8
"8080",209373,"0671027360",9
"8081",209373,"0671042262",7
"8082",209373,"0767905385",9
"8083",209373,"1558743669",8
"8084",209375,"0440206154",7
"8085",209376,"0060977493",10
"8086",209376,"0312421273",8
"8087",209393,"0375412824",8
"8088",209394,"0375706771",7
"8089",209424,"034540288X",8
"8090",209439,"0385498802",8
"8091",209458,"0060928336",7
"8092",209464,"0345313860",10
"8093",209464,"0345348036",9
"8094",209479,"1592400876",10
"8095",209486,"0345339681",9
"8096",209486,"0345339703",9
"8097",209486,"0345339711",9
"8098",209486,"0345413903",8
"8099",209486,"0440940001",9
"8100",209486,"0971880107",6
"8101",209494,"0811801802",9
"8102",209494,"0877017883",9
"8103",209498,"0440226430",4
"8104",209509,"0375707972",10
"8105",209516,"002542730X",9
"8106",209516,"0060958022",10
"8107",209516,"0060976845",9
"8108",209516,"0140244824",9
"8109",209516,"0156628708",7
"8110",209516,"0345438329",4
"8111",209516,"0345443284",7
"8112",209516,"0375500510",10
"8113",209516,"0375703861",10
"8114",209516,"0380778556",10
"8115",209516,"038572179X",8
"8116",209516,"0446310786",10
"8117",209516,"0446679364",10
"8118",209516,"0553268880",9
"8119",209516,"0767902521",10
"8120",209516,"1573225517",7
"8121",209536,"034538475X",7
"8122",209536,"0553211404",10
"8123",209536,"0671004107",10
"8124",209540,"0449221504",7
"8125",209548,"0312195516",8
"8126",209548,"0316601950",10
"8127",209554,"0060930535",8
"8128",209554,"0345339681",8
"8129",209563,"0385424736",6
"8130",209563,"055321313X",9
"8131",209569,"0971880107",4
"8132",209595,"0316666343",10
"8133",209621,"0842329129",7
"8134",209625,"0345370775",5
"8135",209625,"1573228214",6
"8136",209631,"0060175400",9
"8137",209631,"0380789035",8
"8138",209631,"0385730586",7
"8139",209631,"0743225406",7
"8140",209655,"0553375407",10
"8141",209683,"0441790348",8
"8142",209684,"0345378490",9
"8143",209685,"0439404371",7
"8144",209685,"0786868716",6
"8145",209688,"0312278586",8
"8146",209697,"0451526341",10
"8147",209708,"0553289411",5
"8148",209724,"0446310786",9
"8149",209754,"0345422384",7
"8150",209756,"0060976845",5
"8151",209756,"0312924585",6
"8152",209756,"0440223202",8
"8153",209756,"0440224675",5
"8154",209756,"0449212602",8
"8155",209756,"0452269571",7
"8156",209756,"0515128554",5
"8157",209756,"068484477X",8
"8158",209756,"0786868716",6
"8159",209756,"0894803204",10
"8160",209756,"1559029838",6
"8161",209759,"0316776963",5
"8162",209765,"0345391802",10
"8163",209765,"0553208845",9
"8164",209779,"0140293248",5
"8165",209789,"0446310786",10
"8166",209816,"0743224574",5
"8167",209817,"0060916508",10
"8168",209817,"0060987529",10
"8169",209817,"0156027321",8
"8170",209817,"0380804557",10
"8171",209817,"059035342X",10
"8172",209818,"0064401847",9
"8173",209830,"0671004565",7
"8174",209833,"0380731851",6
"8175",209833,"0440224764",5
"8176",209873,"0385498802",6
"8177",209875,"0440213525",8
"8178",209875,"0440221471",7
"8179",209875,"0671027360",9
"8180",209875,"0671027387",9
"8181",209875,"0679429220",8
"8182",209882,"0316769487",8
"8183",209907,"0449907481",5
"8184",209919,"0156027321",9
"8185",209919,"0375727345",7
"8186",209919,"0385504209",9
"8187",209938,"014025448X",3
"8188",209938,"0375500510",7
"8189",209939,"0374129983",7
"8190",209961,"0140293248",8
"8191",209961,"0316969443",8
"8192",209974,"0060987103",4
"8193",209974,"044023722X",5
"8194",209974,"0449005615",10
"8195",209974,"0679744398",5
"8196",209977,"0446607711",8
"8197",209984,"1844262553",10
"8198",209985,"0312274920",8
"8199",209985,"038082101X",8
"8200",209985,"0553273914",10
"8201",210035,"0345417623",9
"8202",210035,"0553579754",8
"8203",210063,"0446364800",10
"8204",210077,"0060175400",5
"8205",210077,"0385497466",5
"8206",210077,"0684867621",9
"8207",210097,"0312278586",8
"8208",210097,"0375725784",6
"8209",210131,"0971880107",5
"8210",210141,"0140042598",10
"8211",210167,"0842329129",9
"8212",210168,"0446310786",10
"8213",210168,"0451524934",9
"8214",210168,"0451526341",10
"8215",210168,"1573228214",8
"8216",210168,"1573229326",5
"8217",210168,"1573229571",10
"8218",210174,"0140298479",7
"8219",210174,"0345361792",9
"8220",210174,"1558743669",8
"8221",210223,"0380018179",7
"8222",210259,"0375700757",10
"8223",210261,"0425144429",5
"8224",210261,"0515090174",7
"8225",210275,"0684872153",10
"8226",210276,"0743411250",8
"8227",210287,"074343627X",6
"8228",210311,"0553573403",9
"8229",210314,"0385508042",5
"8230",210315,"0142000205",8
"8231",210315,"0375702709",7
"8232",210315,"0375727345",9
"8233",210315,"0385265700",8
"8234",210315,"089480829X",6
"8235",210317,"0060934417",5
"8236",210317,"0375702709",6
"8237",210317,"0452260116",5
"8238",210317,"0971880107",6
"8239",210348,"0743437640",10
"8240",210406,"0446672211",7
"8241",210441,"0385504209",9
"8242",210455,"0316781266",8
"8243",210477,"044023722X",8
"8244",210485,"0060938455",9
"8245",210485,"0060987529",7
"8246",210485,"014025448X",9
"8247",210485,"0140293248",6
"8248",210485,"0142001740",9
"8249",210485,"0312422156",10
"8250",210485,"0316096199",9
"8251",210485,"0316666343",8
"8252",210485,"0345339681",9
"8253",210485,"0345348036",10
"8254",210485,"0345351525",7
"8255",210485,"0345370775",8
"8256",210485,"0345378490",7
"8257",210485,"0345438329",8
"8258",210485,"0375706771",9
"8259",210485,"0375727345",6
"8260",210485,"0375760911",8
"8261",210485,"0380717018",9
"8262",210485,"038531258X",8
"8263",210485,"0385336179",8
"8264",210485,"0385420161",8
"8265",210485,"0385504209",8
"8266",210485,"042518286X",5
"8267",210485,"044021145X",8
"8268",210485,"0440226430",6
"8269",210485,"0446677450",7
"8270",210485,"0451203895",1
"8271",210485,"0671003755",8
"8272",210485,"0671042858",7
"8273",210485,"0671693816",6
"8274",210485,"0688177751",8
"8275",210485,"0786881852",7
"8276",210485,"0802139256",8
"8277",210485,"080411935X",8
"8278",210485,"1400034779",10
"8279",210485,"155874262X",9
"8280",210485,"1592400876",8
"8281",210486,"0312283709",8
"8282",210493,"0786868716",6
"8283",210500,"0399143947",5
"8284",210509,"0446363251",2
"8285",210526,"0515135062",8
"8286",210563,"0385721420",9
"8287",210573,"0375700757",9
"8288",210573,"0380731851",8
"8289",210573,"0425147622",5
"8290",210573,"044023722X",8
"8291",210574,"0671708635",7
"8292",210587,"0312422156",8
"8293",210587,"0316666343",9
"8294",210587,"0375727132",8
"8295",210587,"0385508042",5
"8296",210587,"0385510438",6
"8297",210587,"038572179X",8
"8298",210587,"0449005615",8
"8299",210587,"0743418174",7
"8300",210587,"080213825X",5
"8301",210587,"1400034779",9
"8302",210597,"0156027321",9
"8303",210597,"0312421273",9
"8304",210597,"0316776963",9
"8305",210597,"0380789035",9
"8306",210597,"0385484518",7
"8307",210597,"0786885688",9
"8308",210599,"0425158616",7
"8309",210627,"0316776963",5
"8310",210627,"034536676X",7
"8311",210653,"0316789089",7
"8312",210671,"0345465083",9
"8313",210685,"0440226430",5
"8314",210685,"0553582755",6
"8315",210685,"067102423X",8
"8316",210685,"0671568175",8
"8317",210685,"0671758896",8
"8318",210695,"0671027360",4
"8319",210695,"0971880107",3
"8320",210706,"0060987103",8
"8321",210706,"0380002930",10
"8322",210708,"014025448X",8
"8323",210717,"0385474016",5
"8324",210717,"0440211727",8
"8325",210717,"0440234743",5
"8326",210731,"0140067477",10
"8327",210738,"0875421180",10
"8328",210791,"0440226430",8
"8329",210791,"0671004573",8
"8330",210791,"0767905180",10
"8331",210816,"0812550706",7
"8332",210822,"0345413873",7
"8333",210822,"059035342X",8
"8334",210822,"089480829X",6
"8335",210835,"0385504209",7
"8336",210848,"0316666343",10
"8337",210852,"0812550706",10
"8338",210870,"0385335830",10
"8339",210872,"0440224675",8
"8340",210872,"0553258001",10
"8341",210874,"0060096195",9
"8342",210874,"0060928336",9
"8343",210874,"0142001740",10
"8344",210874,"0156027321",2
"8345",210874,"0375727345",10
"8346",210874,"0385335482",10
"8347",210874,"0385335881",10
"8348",210874,"0679746048",6
"8349",210874,"0743418174",9
"8350",210896,"039914739X",8
"8351",210912,"0345350685",7
"8352",210912,"0385265700",8
"8353",210921,"0312243022",10
"8354",210923,"0312983298",8
"8355",210923,"0971880107",3
"8356",210933,"0425162443",7
"8357",210959,"0316666343",5
"8358",210959,"0345353145",5
"8359",210959,"0375727345",8
"8360",210959,"0380813815",10
"8361",210959,"0385498721",9
"8362",210959,"0679735771",8
"8363",210959,"0805062971",9
"8364",210976,"0553260111",7
"8365",211041,"0060502258",9
"8366",211041,"1558744150",9
