"","income","native_country","hours_per_week","capital_loss","capital_gain","sex","race","relationship","occupation","marital_status","education_num","education","fnlwgt","workclass","age"
"1437",">50K","United-States",40,0,0,"Female","White","Wife","Adm-clerical","Married-civ-spouse",12,"Assoc-acdm",218542,"Federal-gov",36
"1438","<=50K","United-States",35,0,0,"Female","White","Unmarried","Prof-specialty","Divorced",14,"Masters",141327,"Self-emp-not-inc",41
"1439",">50K","United-States",40,0,0,"Male","White","Husband","Sales","Married-civ-spouse",9,"HS-grad",67716,"Private",47
"1440","<=50K","United-States",60,1672,0,"Male","White","Husband","Craft-repair","Married-civ-spouse",9,"HS-grad",175339,"Self-emp-inc",50
"1441","<=50K","United-States",16,0,0,"Male","White","Husband","?","Married-civ-spouse",9,"HS-grad",347089,"?",61
"1442",">50K","United-States",50,0,0,"Male","White","Husband","Exec-managerial","Married-civ-spouse",9,"HS-grad",336595,"Private",36
"1443","<=50K","United-States",40,0,0,"Male","White","Not-in-family","Craft-repair","Divorced",11,"Assoc-voc",27997,"Private",38
"1444",">50K","United-States",60,1902,0,"Male","White","Husband","Other-service","Married-civ-spouse",9,"HS-grad",145574,"Self-emp-not-inc",56
"1445","<=50K","United-States",45,0,0,"Male","White","Husband","Transport-moving","Married-civ-spouse",11,"Assoc-voc",30447,"Private",50
"1446","<=50K","United-States",40,0,5013,"Male","White","Husband","Sales","Married-civ-spouse",10,"Some-college",256866,"Self-emp-not-inc",45
"1447","<=50K","United-States",66,0,0,"Male","White","Husband","Exec-managerial","Married-civ-spouse",9,"HS-grad",120837,"Self-emp-not-inc",44
"1448",">50K","United-States",45,0,0,"Male","White","Husband","Exec-managerial","Married-civ-spouse",10,"Some-college",185283,"Private",51
"1449",">50K","United-States",50,0,0,"Male","White","Husband","Exec-managerial","Married-civ-spouse",10,"Some-college",229466,"Self-emp-inc",44
"1450","<=50K","United-States",50,0,0,"Male","White","Not-in-family","Craft-repair","Divorced",9,"HS-grad",298225,"Private",25
"1451","<=50K","United-States",40,0,0,"Male","Black","Unmarried","Transport-moving","Widowed",7,"11th",185749,"Private",60
"1452","<=50K","United-States",30,0,1055,"Male","White","Own-child","?","Never-married",6,"10th",333100,"?",17
"1453",">50K","United-States",50,0,0,"Male","White","Husband","Exec-managerial","Married-civ-spouse",14,"Masters",125892,"Self-emp-inc",49
"1454",">50K","United-States",60,0,0,"Male","Black","Husband","Craft-repair","Married-civ-spouse",9,"HS-grad",563883,"Private",46
"1455","<=50K","United-States",38,0,0,"Female","Black","Unmarried","Adm-clerical","Widowed",9,"HS-grad",311249,"Private",56
"1456","<=50K","United-States",45,0,3325,"Male","White","Not-in-family","Craft-repair","Divorced",9,"HS-grad",221757,"Private",25
"1457","<=50K","United-States",40,0,0,"Male","White","Not-in-family","Transport-moving","Never-married",10,"Some-college",310152,"Private",22
"1458","<=50K","United-States",2,0,0,"Female","Black","Not-in-family","?","Widowed",9,"HS-grad",211453,"?",76
"1459",">50K","United-States",60,0,0,"Male","White","Husband","Prof-specialty","Married-civ-spouse",15,"Prof-school",94113,"Self-emp-inc",41
"1460",">50K","United-States",40,0,7688,"Male","White","Husband","Exec-managerial","Married-civ-spouse",9,"HS-grad",192945,"Self-emp-inc",48
"1461","<=50K","United-States",40,0,0,"Male","Black","Not-in-family","Machine-op-inspct","Never-married",6,"10th",161508,"Private",46
"1462",">50K","United-States",40,0,0,"Male","White","Not-in-family","Craft-repair","Never-married",10,"Some-college",177675,"Private",30
"1463",">50K","United-States",40,0,0,"Male","White","Husband","Transport-moving","Married-civ-spouse",9,"HS-grad",51100,"Private",39
"1464","<=50K","United-States",40,0,0,"Male","Amer-Indian-Eskimo","Not-in-family","Craft-repair","Divorced",6,"10th",100584,"Private",40
"1465","<=50K","United-States",40,0,0,"Male","Black","Husband","Adm-clerical","Married-civ-spouse",9,"HS-grad",163003,"Federal-gov",70
"1466","<=50K","United-States",45,2051,0,"Male","White","Husband","Craft-repair","Married-civ-spouse",10,"Some-college",67728,"Private",35
"1467","<=50K","United-States",75,0,0,"Female","White","Not-in-family","Exec-managerial","Divorced",14,"Masters",101320,"Private",49
"1468","<=50K","United-States",60,0,0,"Male","White","Not-in-family","Protective-serv","Never-married",11,"Assoc-voc",42706,"Private",24
"1469",">50K","United-States",36,0,7298,"Male","White","Husband","Prof-specialty","Married-civ-spouse",12,"Assoc-acdm",228535,"Private",40
"1470",">50K","United-States",5,0,0,"Male","White","Husband","Transport-moving","Married-civ-spouse",15,"Prof-school",120939,"Private",61
"1471","<=50K","United-States",40,0,0,"Male","Asian-Pac-Islander","Own-child","Prof-specialty","Never-married",13,"Bachelors",98283,"Private",25
"1472","<=50K","United-States",40,0,0,"Female","White","Not-in-family","Prof-specialty","Never-married",13,"Bachelors",216481,"Local-gov",28
"1473","<=50K","United-States",11,0,0,"Male","White","Husband","Prof-specialty","Married-civ-spouse",14,"Masters",208869,"State-gov",69
"1474","<=50K","United-States",36,0,0,"Female","White","Own-child","Handlers-cleaners","Never-married",10,"Some-college",207940,"Private",22
"1475","<=50K","United-States",38,0,0,"Male","White","Husband","Adm-clerical","Married-civ-spouse",9,"HS-grad",34248,"Private",47
"1476","<=50K","United-States",48,0,0,"Female","White","Unmarried","Other-service","Divorced",9,"HS-grad",83727,"Private",38
"1477","<=50K","United-States",40,0,0,"Female","White","Own-child","Adm-clerical","Never-married",11,"Assoc-voc",183077,"Private",26
"1478","<=50K","United-States",24,0,0,"Female","Asian-Pac-Islander","Own-child","Adm-clerical","Never-married",7,"11th",197850,"Private",17
"1479","<=50K","United-States",35,0,0,"Male","White","Not-in-family","Other-service","Never-married",10,"Some-college",235271,"Self-emp-not-inc",33
"1480","<=50K","United-States",40,0,0,"Male","White","Not-in-family","Craft-repair","Married-spouse-absent",9,"HS-grad",35236,"Self-emp-not-inc",43
"1481",">50K","United-States",40,0,0,"Male","White","Husband","Craft-repair","Married-civ-spouse",11,"Assoc-voc",255822,"Private",58
"1482",">50K","United-States",40,0,99999,"Male","White","Husband","Sales","Married-civ-spouse",9,"HS-grad",263925,"Self-emp-inc",53
"1483","<=50K","United-States",25,0,0,"Male","White","Not-in-family","Craft-repair","Never-married",9,"HS-grad",256263,"Private",26
"1484",">50K","United-States",40,0,0,"Male","Black","Husband","Prof-specialty","Married-civ-spouse",13,"Bachelors",293535,"Local-gov",43
"1485","<=50K","Mexico",40,0,2105,"Male","White","Husband","Farming-fishing","Married-civ-spouse",6,"10th",209448,"Private",31
"1486","<=50K","United-States",42,2001,0,"Male","White","Unmarried","Adm-clerical","Never-married",9,"HS-grad",57651,"Private",30
"1487","<=50K","United-States",25,0,0,"Female","White","Own-child","Other-service","Never-married",9,"HS-grad",174592,"Private",25
"1488","<=50K","United-States",40,0,0,"Female","White","Unmarried","Adm-clerical","Divorced",9,"HS-grad",278763,"Federal-gov",57
"1489",">50K","United-States",60,0,0,"Male","White","Unmarried","Exec-managerial","Divorced",14,"Masters",175232,"Private",37
"1490","<=50K","United-States",48,0,0,"Male","White","Husband","Sales","Married-civ-spouse",10,"Some-college",402812,"Private",32
"1491","<=50K","United-States",41,0,0,"Female","White","Not-in-family","Exec-managerial","Divorced",9,"HS-grad",101150,"Private",26
"1492",">50K","United-States",40,0,0,"Male","White","Husband","Adm-clerical","Married-civ-spouse",9,"HS-grad",103538,"Private",45
"1493",">50K","United-States",35,0,15024,"Male","White","Husband","Adm-clerical","Married-civ-spouse",9,"HS-grad",156877,"State-gov",53
"1494","<=50K","United-States",40,0,0,"Male","Amer-Indian-Eskimo","Other-relative","Handlers-cleaners","Never-married",9,"HS-grad",23940,"Private",27
"1495",">50K","United-States",50,0,0,"Male","White","Husband","Craft-repair","Married-civ-spouse",7,"11th",210295,"Self-emp-inc",28
"1496",">50K","United-States",43,0,0,"Male","White","Not-in-family","Sales","Divorced",7,"11th",80058,"Private",32
"1497","<=50K","United-States",65,1980,0,"Female","White","Not-in-family","Sales","Divorced",13,"Bachelors",187119,"Private",35
"1498",">50K","United-States",55,0,0,"Male","White","Husband","Exec-managerial","Married-civ-spouse",10,"Some-college",105021,"Self-emp-not-inc",36
"1499","<=50K","United-States",40,0,0,"Male","White","Not-in-family","Adm-clerical","Never-married",10,"Some-college",225775,"Private",19
"1500",">50K","United-States",80,0,0,"Male","White","Husband","Exec-managerial","Married-civ-spouse",13,"Bachelors",395831,"Self-emp-inc",37
"1501","<=50K","United-States",45,0,3325,"Male","White","Not-in-family","Machine-op-inspct","Divorced",10,"Some-college",50282,"Private",49
"1502","<=50K","United-States",45,0,0,"Male","White","Not-in-family","Other-service","Never-married",10,"Some-college",32732,"Private",20
"1503",">50K","United-States",55,0,15024,"Male","White","Husband","Exec-managerial","Married-civ-spouse",13,"Bachelors",179436,"Self-emp-inc",64
"1504","<=50K","United-States",40,0,0,"Male","White","Husband","?","Married-civ-spouse",14,"Masters",290593,"?",60
"1505","<=50K","United-States",42,0,0,"Male","White","Husband","Craft-repair","Married-civ-spouse",12,"Assoc-acdm",123253,"Private",32
"1506","<=50K","United-States",40,0,0,"Male","White","Husband","Exec-managerial","Married-civ-spouse",9,"HS-grad",48433,"State-gov",58
"1507","<=50K","United-States",50,0,0,"Male","White","Husband","Sales","Married-civ-spouse",9,"HS-grad",245317,"Private",42
"1508","<=50K","United-States",14,0,0,"Female","Black","Not-in-family","Adm-clerical","Never-married",10,"Some-college",431745,"Private",20
"1509","<=50K","United-States",40,0,0,"Male","Black","Husband","Adm-clerical","Married-civ-spouse",10,"Some-college",436006,"State-gov",42
"1510","<=50K","United-States",40,0,0,"Male","Black","Unmarried","Prof-specialty","Married-spouse-absent",10,"Some-college",224943,"Private",25
"1511",">50K","United-States",65,0,15024,"Male","White","Husband","Prof-specialty","Married-civ-spouse",11,"Assoc-voc",167990,"Self-emp-not-inc",30
"1512",">50K","United-States",35,0,0,"Male","White","Husband","Prof-specialty","Married-civ-spouse",13,"Bachelors",217054,"Self-emp-inc",37
"1513","<=50K","United-States",50,0,0,"Male","White","Husband","Prof-specialty","Married-civ-spouse",11,"Assoc-voc",298834,"Self-emp-not-inc",66
"1514",">50K","England",40,0,0,"Male","White","Husband","Exec-managerial","Married-civ-spouse",13,"Bachelors",125000,"Self-emp-inc",59
"1515","<=50K","China",40,0,0,"Male","Asian-Pac-Islander","Not-in-family","Other-service","Divorced",13,"Bachelors",123983,"Private",44
"1516",">50K","United-States",58,0,0,"Male","White","Husband","Adm-clerical","Married-civ-spouse",9,"HS-grad",155489,"Private",46
"1517","<=50K","United-States",30,0,2885,"Female","White","Wife","Adm-clerical","Married-civ-spouse",13,"Bachelors",284834,"Private",59
"1518","<=50K","United-States",40,1340,0,"Male","White","Own-child","Exec-managerial","Never-married",13,"Bachelors",212495,"Private",25
"1519","<=50K","United-States",9,0,0,"Male","Black","Own-child","Other-service","Never-married",5,"9th",32124,"Local-gov",17
"1520","<=50K","United-States",40,0,0,"Male","White","Husband","Protective-serv","Married-civ-spouse",13,"Bachelors",246891,"Local-gov",47
"1521","<=50K","United-States",40,0,0,"Female","White","Not-in-family","Other-service","Divorced",5,"9th",141483,"State-gov",47
"1522","<=50K","United-States",40,0,0,"Female","White","Unmarried","Exec-managerial","Divorced",10,"Some-college",31985,"Private",30
"1523","<=50K","United-States",40,0,0,"Female","White","Own-child","Farming-fishing","Never-married",10,"Some-college",170800,"Private",20
"1524","<=50K","United-States",55,2339,0,"Male","White","Not-in-family","Prof-specialty","Never-married",13,"Bachelors",166295,"Local-gov",26
"1525","<=50K","United-States",15,0,0,"Male","Black","Not-in-family","Handlers-cleaners","Never-married",10,"Some-college",231286,"Private",20
"1526","<=50K","United-States",40,0,0,"Male","White","Unmarried","Other-service","Divorced",9,"HS-grad",159322,"Private",33
"1527","<=50K","United-States",40,0,0,"Male","White","Husband","Machine-op-inspct","Married-civ-spouse",9,"HS-grad",176026,"Private",48
"1528",">50K","United-States",50,0,99999,"Male","White","Husband","Exec-managerial","Married-civ-spouse",13,"Bachelors",118025,"Private",52
"1529","<=50K","United-States",12,0,0,"Female","White","Unmarried","Exec-managerial","Divorced",9,"HS-grad",26898,"Private",37
"1530","<=50K","United-States",40,0,0,"Male","Black","Husband","Craft-repair","Married-civ-spouse",9,"HS-grad",232628,"Private",47
"1531",">50K","United-States",40,0,0,"Male","White","Husband","Machine-op-inspct","Married-civ-spouse",6,"10th",85995,"Private",40
"1532",">50K","United-States",40,0,0,"Female","White","Unmarried","Exec-managerial","Divorced",14,"Masters",125421,"Private",48
"1533",">50K","United-States",42,0,0,"Male","Black","Husband","Transport-moving","Married-civ-spouse",6,"10th",245305,"Private",49
"1534","<=50K","United-States",40,0,0,"Female","White","Not-in-family","Other-service","Divorced",10,"Some-college",73493,"Private",50
"1535","<=50K","United-States",40,0,0,"Female","White","Not-in-family","Prof-specialty","Never-married",12,"Assoc-acdm",197058,"Private",30
"1536","<=50K","United-States",40,0,0,"Male","White","Husband","Exec-managerial","Married-civ-spouse",10,"Some-college",122116,"Private",34
"1537","<=50K","United-States",40,0,0,"Male","White","Husband","Machine-op-inspct","Married-civ-spouse",9,"HS-grad",75742,"Private",43
"1538","<=50K","United-States",40,0,0,"Female","White","Wife","Machine-op-inspct","Married-civ-spouse",6,"10th",214731,"Private",22
"1539","<=50K","United-States",40,0,0,"Male","Black","Not-in-family","Other-service","Separated",9,"HS-grad",265954,"Private",35
"1540","<=50K","United-States",30,0,0,"Female","White","Own-child","Adm-clerical","Divorced",9,"HS-grad",197156,"State-gov",26
"1541","<=50K","United-States",70,1628,0,"Male","White","Husband","Prof-specialty","Married-civ-spouse",15,"Prof-school",162245,"Private",62
"1542","<=50K","United-States",40,0,0,"Male","White","Not-in-family","Protective-serv","Separated",9,"HS-grad",203070,"Local-gov",39
"1543","<=50K","United-States",40,0,0,"Male","White","Husband","Craft-repair","Married-civ-spouse",10,"Some-college",165695,"Local-gov",59
"1544","<=50K","United-States",40,0,0,"Male","White","Not-in-family","?","Divorced",3,"5th-6th",473040,"?",69
"1545","<=50K","United-States",40,0,0,"Male","White","Husband","Craft-repair","Married-civ-spouse",13,"Bachelors",168107,"Private",27
"1546","<=50K","United-States",30,0,0,"Male","White","Own-child","Sales","Never-married",6,"10th",163494,"Private",17
"1547","<=50K","United-States",40,0,0,"Male","White","Husband","Adm-clerical","Married-civ-spouse",13,"Bachelors",180342,"Private",38
"1548",">50K","United-States",50,1887,0,"Male","White","Husband","Craft-repair","Married-civ-spouse",10,"Some-college",122381,"Private",41
"1549","<=50K","United-States",40,0,0,"Female","White","Unmarried","Machine-op-inspct","Never-married",6,"10th",148069,"Private",27
"1550","<=50K","United-States",40,0,0,"Female","White","Own-child","Adm-clerical","Never-married",9,"HS-grad",200973,"Private",23
"1551","<=50K","United-States",24,0,0,"Male","White","Own-child","Handlers-cleaners","Never-married",6,"10th",130806,"Private",17
"1552","<=50K","United-States",40,0,0,"Female","White","Not-in-family","Machine-op-inspct","Divorced",4,"7th-8th",117148,"Private",56
"1553","<=50K","United-States",40,0,0,"Female","White","Not-in-family","Adm-clerical","Never-married",10,"Some-college",213977,"Private",24
"1554",">50K","?",40,0,7688,"Male","White","Husband","Prof-specialty","Married-civ-spouse",16,"Doctorate",134768,"Private",62
"1555","<=50K","United-States",40,0,0,"Male","Black","Unmarried","Transport-moving","Divorced",8,"12th",139338,"Private",44
"1556","<=50K","United-States",30,0,0,"Male","White","Not-in-family","Adm-clerical","Never-married",13,"Bachelors",315877,"Private",23
"1557","<=50K","?",50,0,0,"Male","White","Not-in-family","Sales","Never-married",9,"HS-grad",195124,"Self-emp-not-inc",41
"1558","<=50K","United-States",65,0,0,"Male","White","Not-in-family","Transport-moving","Never-married",9,"HS-grad",352057,"Private",25
"1559","<=50K","United-States",8,0,0,"Female","Black","Other-relative","Other-service","Never-married",10,"Some-college",236684,"Private",21
"1560","<=50K","United-States",6,0,0,"Male","White","Own-child","Handlers-cleaners","Never-married",8,"12th",208447,"Private",18
"1561","<=50K","United-States",40,0,0,"Male","White","Husband","Craft-repair","Married-civ-spouse",10,"Some-college",149640,"Private",45
"1562",">50K","United-States",16,0,25124,"Female","White","Not-in-family","?","Widowed",13,"Bachelors",111177,"?",75
"1563","<=50K","United-States",40,0,0,"Male","White","Husband","Protective-serv","Married-civ-spouse",4,"7th-8th",154342,"Private",51
"1564","<=50K","United-States",40,0,0,"Female","Black","Other-relative","Other-service","Separated",9,"HS-grad",141459,"Federal-gov",42
"1565","<=50K","Outlying-US(Guam-USVI-etc)",35,0,0,"Female","Black","Not-in-family","Other-service","Never-married",10,"Some-college",111797,"Private",47
"1566","<=50K","United-States",40,0,0,"Male","White","Husband","Farming-fishing","Married-civ-spouse",10,"Some-college",111900,"Private",29
"1567","<=50K","United-States",40,0,0,"Male","Black","Not-in-family","Other-service","Never-married",7,"11th",78707,"Private",33
"1568","<=50K","United-States",40,0,0,"Male","White","Husband","Craft-repair","Married-civ-spouse",13,"Bachelors",160574,"Local-gov",43
"1569","<=50K","United-States",16,0,0,"Male","White","Own-child","?","Never-married",10,"Some-college",174714,"?",20
"1570","<=50K","Jamaica",40,0,0,"Female","Black","Own-child","?","Never-married",13,"Bachelors",62534,"?",19
"1571",">50K","United-States",40,1848,0,"Male","White","Husband","Craft-repair","Married-civ-spouse",12,"Assoc-acdm",216907,"Private",44
"1572","<=50K","United-States",30,0,0,"Male","White","Own-child","Other-service","Never-married",10,"Some-college",198148,"Private",24
"1573","<=50K","United-States",40,0,0,"Male","White","Own-child","Handlers-cleaners","Never-married",10,"Some-college",124265,"Private",19
"1574","<=50K","United-States",40,0,2176,"Male","White","Own-child","?","Separated",6,"10th",261059,"?",49
"1575","<=50K","United-States",40,0,0,"Male","White","Husband","Adm-clerical","Married-civ-spouse",11,"Assoc-voc",208137,"Private",52
"1576","<=50K","United-States",52,0,0,"Male","White","Not-in-family","Farming-fishing","Never-married",9,"HS-grad",257250,"Self-emp-not-inc",38
"1577","<=50K","United-States",50,0,0,"Male","White","Not-in-family","Tech-support","Never-married",10,"Some-college",147253,"State-gov",24
"1578","<=50K","United-States",50,0,0,"Male","White","Not-in-family","Prof-specialty","Never-married",13,"Bachelors",244268,"Local-gov",32
"1579","<=50K","United-States",8,0,0,"Female","White","Not-in-family","?","Widowed",9,"HS-grad",213255,"?",72
"1580",">50K","United-States",50,0,0,"Male","White","Husband","Sales","Married-civ-spouse",9,"HS-grad",266912,"Private",26
"1581","<=50K","?",40,0,0,"Male","Asian-Pac-Islander","Own-child","Sales","Never-married",13,"Bachelors",169104,"Private",31
"1582","<=50K","United-States",50,0,0,"Male","White","Husband","Sales","Married-civ-spouse",13,"Bachelors",200511,"Private",29
"1583",">50K","United-States",40,0,10520,"Male","White","Not-in-family","Adm-clerical","Divorced",9,"HS-grad",128715,"Private",39
"1584","<=50K","United-States",50,0,0,"Male","White","Husband","Farming-fishing","Married-civ-spouse",9,"HS-grad",65535,"Self-emp-not-inc",48
"1585",">50K","United-States",45,0,0,"Male","White","Husband","Craft-repair","Married-civ-spouse",10,"Some-college",103395,"Private",40
"1586","<=50K","Scotland",45,0,0,"Male","White","Unmarried","Exec-managerial","Divorced",10,"Some-college",71046,"Private",51
"1587","<=50K","United-States",40,0,0,"Male","White","Own-child","Craft-repair","Divorced",9,"HS-grad",125442,"Self-emp-not-inc",28
"1588","<=50K","United-States",20,0,0,"Female","White","Own-child","Exec-managerial","Never-married",9,"HS-grad",169188,"Private",22
"1589","<=50K","United-States",40,0,0,"Female","White","Not-in-family","Adm-clerical","Never-married",13,"Bachelors",121471,"Private",23
"1590","<=50K","United-States",16,0,0,"Male","White","Husband","Protective-serv","Married-civ-spouse",10,"Some-college",207281,"Private",65
"1591","<=50K","United-States",40,0,0,"Male","White","Husband","Prof-specialty","Married-civ-spouse",13,"Bachelors",46097,"Local-gov",26
"1592","<=50K","United-States",50,0,1055,"Male","White","Own-child","?","Never-married",10,"Some-college",206671,"?",20
"1593",">50K","?",50,0,15024,"Male","White","Husband","Prof-specialty","Married-civ-spouse",14,"Masters",98361,"Private",55
"1594","<=50K","United-States",10,0,0,"Male","White","Husband","Other-service","Married-civ-spouse",13,"Bachelors",322143,"Self-emp-not-inc",38
"1595",">50K","United-States",60,0,0,"Male","White","Not-in-family","Prof-specialty","Never-married",9,"HS-grad",149184,"Private",33
"1596","<=50K","United-States",60,0,0,"Female","White","Wife","Adm-clerical","Married-civ-spouse",9,"HS-grad",119829,"Local-gov",33
"1597","<=50K","United-States",40,0,0,"Female","Black","Not-in-family","Sales","Never-married",13,"Bachelors",910398,"Private",37
"1598","<=50K","United-States",60,0,0,"Male","White","Own-child","Machine-op-inspct","Never-married",7,"11th",176570,"Private",19
"1599","<=50K","United-States",50,0,0,"Male","White","Not-in-family","Sales","Never-married",13,"Bachelors",216129,"Private",24
"1600","<=50K","United-States",45,0,0,"Male","White","Husband","Craft-repair","Married-civ-spouse",7,"11th",27207,"Private",30
"1601","<=50K","United-States",50,0,0,"Female","White","Not-in-family","Exec-managerial","Divorced",9,"HS-grad",68830,"State-gov",57
"1602","<=50K","United-States",20,0,0,"Female","White","Own-child","Prof-specialty","Never-married",10,"Some-college",178818,"State-gov",22
"1603",">50K","United-States",40,0,0,"Male","Black","Husband","Machine-op-inspct","Married-civ-spouse",9,"HS-grad",236944,"Private",57
"1604","<=50K","United-States",40,0,0,"Male","White","Husband","Tech-support","Married-civ-spouse",9,"HS-grad",273771,"State-gov",46
"1605","<=50K","United-States",35,0,0,"Male","White","Husband","Adm-clerical","Married-civ-spouse",9,"HS-grad",318533,"Private",67
"1606","<=50K","United-States",40,0,0,"Female","Black","Unmarried","?","Never-married",9,"HS-grad",451940,"?",35
"1607","<=50K","United-States",40,0,0,"Male","White","Own-child","Craft-repair","Separated",9,"HS-grad",102318,"Private",47
"1608","<=50K","United-States",40,0,0,"Male","White","Husband","Craft-repair","Married-civ-spouse",6,"10th",379350,"Private",39
"1609","<=50K","Philippines",40,0,0,"Male","Asian-Pac-Islander","Unmarried","Other-service","Divorced",10,"Some-college",21095,"Private",50
"1610","<=50K","United-States",52,0,0,"Female","White","Not-in-family","Sales","Divorced",8,"12th",211547,"Self-emp-not-inc",58
"1611",">50K","United-States",30,0,0,"Female","White","Wife","Prof-specialty","Married-civ-spouse",12,"Assoc-acdm",85272,"Private",36
"1612",">50K","England",36,0,0,"Male","White","Husband","Prof-specialty","Married-civ-spouse",14,"Masters",46406,"Private",45
"1613",">50K","United-States",40,0,0,"Male","White","Husband","Machine-op-inspct","Married-civ-spouse",9,"HS-grad",53833,"Private",54
"1614","<=50K","United-States",30,0,0,"Male","White","Own-child","Adm-clerical","Never-married",13,"Bachelors",161007,"Private",26
"1615",">50K","United-States",40,0,0,"Male","White","Husband","Prof-specialty","Married-civ-spouse",9,"HS-grad",53707,"Private",60
"1616",">50K","United-States",60,0,99999,"Male","White","Husband","Prof-specialty","Married-civ-spouse",15,"Prof-school",370119,"Private",46
"1617","<=50K","United-States",35,0,0,"Female","White","Wife","Exec-managerial","Married-civ-spouse",10,"Some-college",310907,"Private",26
"1618","<=50K","United-States",40,0,0,"Male","White","Other-relative","Craft-repair","Never-married",7,"11th",375833,"Private",32
"1619","<=50K","United-States",40,0,0,"Male","White","Husband","Transport-moving","Married-civ-spouse",9,"HS-grad",107513,"Local-gov",38
"1620",">50K","United-States",70,0,0,"Male","White","Husband","Sales","Married-civ-spouse",10,"Some-college",58683,"Self-emp-not-inc",48
"1621",">50K","United-States",45,1977,0,"Male","White","Husband","Exec-managerial","Married-civ-spouse",9,"HS-grad",179557,"Self-emp-not-inc",44
"1622","<=50K","Philippines",40,0,0,"Female","Asian-Pac-Islander","Own-child","Other-service","Never-married",9,"HS-grad",70240,"Private",37
"1623","<=50K","United-States",40,0,0,"Male","White","Husband","Exec-managerial","Married-civ-spouse",10,"Some-college",147206,"Private",44
"1624","<=50K","United-States",35,0,0,"Female","Other","Not-in-family","Other-service","Never-married",9,"HS-grad",175548,"Private",31
"1625",">50K","United-States",35,0,0,"Male","White","Husband","Prof-specialty","Married-civ-spouse",15,"Prof-school",163174,"Self-emp-not-inc",61
"1626","<=50K","United-States",40,0,0,"Male","White","Husband","Craft-repair","Married-civ-spouse",9,"HS-grad",126010,"Private",51
"1627",">50K","United-States",60,0,15024,"Female","White","Wife","Sales","Married-civ-spouse",13,"Bachelors",147876,"Private",52
"1628","<=50K","United-States",40,1740,0,"Female","White","Wife","Machine-op-inspct","Married-civ-spouse",9,"HS-grad",428350,"Private",45
"1629","<=50K","Haiti",21,0,0,"Female","Black","Wife","?","Married-civ-spouse",12,"Assoc-acdm",200904,"?",36
"1630","<=50K","Mexico",70,0,2407,"Male","White","Husband","Other-service","Married-civ-spouse",7,"11th",328466,"Private",39
"1631","<=50K","United-States",24,0,0,"Female","White","Not-in-family","Other-service","Divorced",9,"HS-grad",258973,"Local-gov",67
"1632",">50K","United-States",40,0,0,"Male","White","Husband","Adm-clerical","Married-civ-spouse",12,"Assoc-acdm",345969,"State-gov",40
"1633","<=50K","Mexico",35,0,0,"Male","White","Not-in-family","Farming-fishing","Never-married",3,"5th-6th",127796,"Private",27
"1634","<=50K","Mexico",40,0,0,"Male","White","Husband","Machine-op-inspct","Married-civ-spouse",2,"1st-4th",405723,"Private",37
"1635",">50K","United-States",50,0,0,"Male","White","Husband","Exec-managerial","Married-civ-spouse",10,"Some-college",175942,"Private",57
"1636","<=50K","United-States",40,0,0,"Female","White","Not-in-family","Other-service","Divorced",6,"10th",284196,"Private",27
"1637","<=50K","United-States",48,0,2202,"Female","White","Not-in-family","Sales","Never-married",9,"HS-grad",89718,"Private",28
"1638",">50K","United-States",60,0,0,"Male","White","Husband","Prof-specialty","Married-civ-spouse",13,"Bachelors",175761,"Self-emp-inc",34
"1639",">50K","United-States",50,0,5178,"Male","White","Husband","Machine-op-inspct","Married-civ-spouse",9,"HS-grad",206369,"Private",54
"1640","<=50K","United-States",38,0,0,"Female","Black","Other-relative","Other-service","Divorced",9,"HS-grad",158993,"Private",52
"1641",">50K","United-States",45,0,0,"Male","White","Husband","Prof-specialty","Married-civ-spouse",13,"Bachelors",285066,"Private",42
"1642",">50K","United-States",40,0,15024,"Male","White","Husband","Prof-specialty","Married-civ-spouse",14,"Masters",126754,"Private",48
"1643",">50K","United-States",35,0,6514,"Male","White","Husband","Prof-specialty","Married-civ-spouse",14,"Masters",209280,"State-gov",65
"1644","<=50K","United-States",10,0,0,"Female","White","Wife","Prof-specialty","Married-civ-spouse",15,"Prof-school",52888,"Self-emp-not-inc",55
"1645",">50K","United-States",20,0,0,"Female","White","Wife","Adm-clerical","Married-civ-spouse",9,"HS-grad",133821,"Self-emp-inc",71
"1646","<=50K","United-States",40,0,0,"Male","Black","Husband","Machine-op-inspct","Married-civ-spouse",10,"Some-college",240763,"Private",33
"1647","<=50K","United-States",40,0,0,"Male","White","Husband","Sales","Married-civ-spouse",9,"HS-grad",39054,"Private",30
"1648",">50K","United-States",55,0,0,"Male","White","Husband","Exec-managerial","Married-civ-spouse",13,"Bachelors",119272,"Private",35
"1649","<=50K","United-States",40,0,0,"Female","Black","Not-in-family","Adm-clerical","Divorced",6,"10th",143372,"Private",59
"1650","<=50K","United-States",20,0,0,"Male","White","Own-child","Handlers-cleaners","Never-married",10,"Some-college",323421,"Private",19
"1651","<=50K","United-States",30,0,0,"Male","White","Husband","Craft-repair","Married-civ-spouse",5,"9th",136028,"Self-emp-not-inc",36
"1652","<=50K","United-States",40,0,0,"Male","White","Own-child","Sales","Never-married",9,"HS-grad",163189,"Self-emp-not-inc",26
"1653","<=50K","United-States",40,0,0,"Male","White","Husband","Protective-serv","Married-civ-spouse",9,"HS-grad",202729,"Local-gov",34
