"","income","native_country","hours_per_week","capital_loss","capital_gain","sex","race","relationship","occupation","marital_status","education_num","education","fnlwgt","workclass","age"
"444","<=50K","Mexico",40,0,0,"Male","White","Other-relative","Craft-repair","Never-married",5,"9th",405855,"Private",27
"445","<=50K","United-States",35,0,0,"Male","White","Not-in-family","Sales","Never-married",10,"Some-college",298227,"Private",20
"446","<=50K","United-States",40,0,0,"Female","Black","Unmarried","Exec-managerial","Widowed",9,"HS-grad",290521,"Private",44
"447","<=50K","United-States",40,0,0,"Male","Amer-Indian-Eskimo","Husband","Craft-repair","Married-civ-spouse",9,"HS-grad",56915,"Private",51
"448","<=50K","United-States",40,0,0,"Male","White","Husband","Machine-op-inspct","Married-civ-spouse",9,"HS-grad",146538,"Private",20
"449","<=50K","United-States",5,0,0,"Female","White","Own-child","?","Never-married",7,"11th",258872,"?",17
"450","<=50K","United-States",40,0,0,"Female","Black","Own-child","Machine-op-inspct","Never-married",9,"HS-grad",206399,"Private",19
"451",">50K","United-States",55,0,0,"Male","White","Husband","Craft-repair","Married-civ-spouse",10,"Some-college",197332,"Self-emp-inc",45
"452",">50K","United-States",40,0,0,"Male","White","Husband","Craft-repair","Married-civ-spouse",9,"HS-grad",245062,"Private",60
"453",">50K","?",40,0,0,"Male","Black","Husband","Exec-managerial","Married-civ-spouse",12,"Assoc-acdm",197583,"Private",42
"454",">50K","United-States",40,0,0,"Female","White","Wife","Sales","Married-civ-spouse",9,"HS-grad",234885,"Self-emp-not-inc",44
"455",">50K","United-States",40,0,0,"Male","Asian-Pac-Islander","Husband","Machine-op-inspct","Married-civ-spouse",11,"Assoc-voc",72887,"Private",40
"456","<=50K","United-States",40,0,0,"Female","White","Wife","Exec-managerial","Married-civ-spouse",9,"HS-grad",180374,"Private",30
"457","<=50K","United-States",50,0,0,"Male","Black","Husband","Transport-moving","Married-civ-spouse",10,"Some-college",351299,"Private",38
"458","<=50K","United-States",60,0,0,"Male","White","Husband","Transport-moving","Married-civ-spouse",9,"HS-grad",54012,"Private",23
"459","<=50K","United-States",40,0,0,"Male","White","Husband","?","Married-civ-spouse",10,"Some-college",115745,"?",32
"460","<=50K","United-States",40,0,0,"Male","White","Own-child","Farming-fishing","Never-married",12,"Assoc-acdm",116632,"Private",44
"461","<=50K","United-States",40,0,0,"Male","Black","Husband","Transport-moving","Married-civ-spouse",9,"HS-grad",288825,"Local-gov",54
"462","<=50K","United-States",50,0,0,"Male","White","Husband","Prof-specialty","Married-civ-spouse",13,"Bachelors",132601,"Private",32
"463","<=50K","United-States",40,0,0,"Male","White","Unmarried","Craft-repair","Married-spouse-absent",2,"1st-4th",193374,"Private",50
"464","<=50K","United-States",20,0,0,"Female","White","Not-in-family","Tech-support","Never-married",13,"Bachelors",170070,"Private",24
"465","<=50K","United-States",60,0,0,"Female","White","Wife","Adm-clerical","Married-civ-spouse",9,"HS-grad",126708,"Private",37
"466","<=50K","United-States",40,0,0,"Male","White","Unmarried","Transport-moving","Divorced",9,"HS-grad",35598,"Private",52
"467","<=50K","United-States",40,0,0,"Male","White","Husband","Transport-moving","Married-civ-spouse",10,"Some-college",33983,"Private",38
"468",">50K","United-States",45,1977,0,"Male","White","Husband","Exec-managerial","Married-civ-spouse",14,"Masters",192776,"Private",49
"469",">50K","United-States",16,0,0,"Female","White","Wife","Tech-support","Married-civ-spouse",13,"Bachelors",118551,"Private",30
"470",">50K","United-States",40,0,0,"Male","White","Unmarried","Prof-specialty","Never-married",10,"Some-college",201965,"Private",60
"471","<=50K","United-States",40,0,0,"Male","White","Own-child","?","Never-married",10,"Some-college",139883,"?",22
"472","<=50K","United-States",40,0,0,"Male","White","Not-in-family","Craft-repair","Never-married",9,"HS-grad",285020,"Private",35
"473","<=50K","United-States",60,0,0,"Male","White","Not-in-family","Transport-moving","Never-married",9,"HS-grad",303990,"Private",30
"474","<=50K","United-States",24,0,0,"Female","White","Not-in-family","Other-service","Divorced",11,"Assoc-voc",49401,"Private",67
"475","<=50K","United-States",40,0,0,"Female","White","Not-in-family","Craft-repair","Never-married",13,"Bachelors",279196,"Private",46
"476","<=50K","United-States",6,0,0,"Male","White","Not-in-family","Other-service","Never-married",5,"9th",211870,"Private",17
"477","<=50K","United-States",30,0,0,"Male","White","Own-child","Handlers-cleaners","Never-married",10,"Some-college",281432,"Private",22
"478","<=50K","United-States",40,0,0,"Male","White","Not-in-family","Other-service","Never-married",6,"10th",161155,"Private",27
"479","<=50K","United-States",35,0,0,"Female","White","Unmarried","Other-service","Never-married",9,"HS-grad",197904,"Private",23
"480","<=50K","Portugal",45,0,0,"Male","White","Husband","Craft-repair","Married-civ-spouse",12,"Assoc-acdm",111746,"Private",33
"481","<=50K","United-States",20,0,0,"Male","White","Husband","Craft-repair","Married-civ-spouse",10,"Some-college",170721,"Self-emp-not-inc",43
"482","<=50K","United-States",20,0,0,"Male","White","Not-in-family","Prof-specialty","Never-married",13,"Bachelors",70100,"State-gov",28
"483","<=50K","United-States",40,0,0,"Female","White","Unmarried","Craft-repair","Married-spouse-absent",9,"HS-grad",193626,"Private",41
"484","<=50K","United-States",40,0,594,"Male","Black","Other-relative","?","Never-married",8,"12th",271749,"?",52
"485","<=50K","United-States",20,0,0,"Female","Black","Own-child","Adm-clerical","Married-spouse-absent",10,"Some-college",189775,"Private",25
"486","<=50K","United-States",35,0,0,"Male","White","Husband","?","Married-civ-spouse",2,"1st-4th",401531,"?",63
"487","<=50K","United-States",45,0,0,"Male","White","Husband","Transport-moving","Married-civ-spouse",9,"HS-grad",286967,"Local-gov",59
"488","<=50K","United-States",40,0,0,"Female","White","Unmarried","Prof-specialty","Divorced",13,"Bachelors",164427,"Local-gov",45
"489",">50K","United-States",60,0,15024,"Male","White","Husband","Sales","Married-civ-spouse",13,"Bachelors",91039,"Private",38
"490","<=50K","United-States",35,0,0,"Female","White","Not-in-family","Other-service","Never-married",9,"HS-grad",347934,"Private",40
"491","<=50K","United-States",40,0,0,"Male","White","Not-in-family","Adm-clerical","Divorced",9,"HS-grad",371373,"Federal-gov",46
"492","<=50K","United-States",60,0,0,"Female","White","Not-in-family","Exec-managerial","Never-married",12,"Assoc-acdm",32220,"Private",35
"493","<=50K","United-States",25,0,0,"Female","White","Unmarried","Prof-specialty","Divorced",9,"HS-grad",187251,"Private",34
"494","<=50K","United-States",20,0,0,"Male","White","Own-child","Craft-repair","Never-married",13,"Bachelors",178107,"Private",33
"495","<=50K","United-States",36,0,0,"Female","White","Unmarried","Adm-clerical","Divorced",9,"HS-grad",343121,"Private",41
"496","<=50K","United-States",40,0,0,"Male","White","Own-child","Machine-op-inspct","Never-married",10,"Some-college",262749,"Private",20
"497","<=50K","El-Salvador",40,0,0,"Male","White","Own-child","Other-service","Never-married",3,"5th-6th",403107,"Private",23
"498","<=50K","United-States",35,0,0,"Female","White","Not-in-family","Prof-specialty","Never-married",10,"Some-college",64293,"Private",26
"499","<=50K","United-States",20,0,0,"Male","White","Husband","?","Married-civ-spouse",9,"HS-grad",303588,"?",72
"500","<=50K","Poland",40,0,0,"Male","White","Not-in-family","Farming-fishing","Never-married",9,"HS-grad",324960,"Local-gov",23
"501","<=50K","United-States",40,0,0,"Male","White","Husband","Transport-moving","Married-civ-spouse",9,"HS-grad",114060,"Local-gov",62
"502","<=50K","United-States",40,0,0,"Male","White","Husband","Adm-clerical","Married-civ-spouse",10,"Some-college",48925,"Private",52
"503","<=50K","France",42,0,0,"Female","White","Unmarried","Other-service","Divorced",10,"Some-college",180980,"Private",58
"504","<=50K","United-States",40,0,0,"Female","White","Not-in-family","Sales","Never-married",13,"Bachelors",181054,"Private",25
"505","<=50K","United-States",40,0,0,"Male","Black","Not-in-family","Exec-managerial","Never-married",13,"Bachelors",388093,"Private",24
"506","<=50K","United-States",8,0,0,"Male","White","Own-child","Protective-serv","Never-married",10,"Some-college",249609,"Private",19
"507","<=50K","United-States",40,0,0,"Male","White","Husband","Exec-managerial","Married-civ-spouse",10,"Some-college",112131,"Private",43
"508","<=50K","United-States",40,0,0,"Female","Black","Unmarried","Adm-clerical","Separated",9,"HS-grad",543162,"Local-gov",47
"509","<=50K","United-States",40,0,0,"Female","White","Unmarried","Other-service","Divorced",9,"HS-grad",91996,"Private",39
"510","<=50K","United-States",42,1380,0,"Male","White","Unmarried","Handlers-cleaners","Married-spouse-absent",11,"Assoc-voc",141944,"Private",49
"511","<=50K","United-States",30,0,0,"Female","Black","Unmarried","?","Widowed",3,"5th-6th",251804,"?",53
"512","<=50K","United-States",45,0,0,"Male","White","Not-in-family","Craft-repair","Never-married",11,"Assoc-voc",37070,"Private",32
"513",">50K","United-States",50,0,0,"Male","White","Husband","Prof-specialty","Married-civ-spouse",10,"Some-college",337587,"Private",34
"514","<=50K","United-States",45,0,0,"Male","White","Not-in-family","Craft-repair","Divorced",9,"HS-grad",189346,"Private",28
"515","<=50K","United-States",38,0,0,"Female","White","Unmarried","?","Widowed",11,"Assoc-voc",222216,"?",57
"516","<=50K","United-States",20,0,0,"Female","Amer-Indian-Eskimo","Not-in-family","Adm-clerical","Never-married",10,"Some-college",267044,"Private",25
"517","<=50K","United-States",24,0,0,"Male","White","Own-child","?","Never-married",10,"Some-college",214635,"?",20
"518","<=50K","United-States",35,0,0,"Female","White","Unmarried","?","Never-married",10,"Some-college",204226,"?",21
"519",">50K","United-States",50,0,0,"Male","White","Husband","Prof-specialty","Married-civ-spouse",13,"Bachelors",108116,"Private",34
"520",">50K","United-States",80,0,15024,"Male","White","Husband","Exec-managerial","Married-civ-spouse",13,"Bachelors",99146,"Self-emp-inc",38
"521",">50K","United-States",50,0,7688,"Male","White","Husband","Exec-managerial","Married-civ-spouse",9,"HS-grad",196232,"Private",50
"522","<=50K","United-States",50,0,0,"Male","Black","Not-in-family","Handlers-cleaners","Divorced",10,"Some-college",248344,"Local-gov",24
"523",">50K","United-States",45,0,0,"Male","White","Husband","Tech-support","Married-civ-spouse",10,"Some-college",186035,"Local-gov",37
"524",">50K","United-States",58,0,0,"Male","White","Unmarried","Machine-op-inspct","Divorced",10,"Some-college",177905,"Private",44
"525","<=50K","United-States",40,0,0,"Female","White","Wife","Sales","Married-civ-spouse",10,"Some-college",85812,"Private",28
"526",">50K","United-States",40,0,0,"Male","White","Husband","Exec-managerial","Married-civ-spouse",13,"Bachelors",221172,"Private",42
"527","<=50K","United-States",9,0,0,"Female","White","Not-in-family","Adm-clerical","Divorced",10,"Some-college",99183,"Private",74
"528","<=50K","United-States",50,0,0,"Male","White","Husband","Craft-repair","Married-civ-spouse",9,"HS-grad",190387,"Self-emp-not-inc",38
"529","<=50K","United-States",40,0,0,"Male","White","Husband","Prof-specialty","Married-civ-spouse",14,"Masters",202692,"Self-emp-not-inc",44
"530","<=50K","Puerto-Rico",46,0,0,"Female","Other","Unmarried","Machine-op-inspct","Divorced",7,"11th",109339,"Private",44
"531","<=50K","United-States",40,0,0,"Male","White","Not-in-family","Machine-op-inspct","Never-married",9,"HS-grad",108658,"Private",26
"532","<=50K","United-States",40,0,0,"Male","Black","Husband","Other-service","Married-civ-spouse",9,"HS-grad",197202,"Private",36
"533",">50K","United-States",50,0,0,"Female","White","Wife","Exec-managerial","Married-civ-spouse",12,"Assoc-acdm",101739,"Private",41
"534",">50K","United-States",48,0,20051,"Male","White","Husband","Prof-specialty","Married-civ-spouse",15,"Prof-school",231559,"Private",67
"535","<=50K","United-States",50,0,0,"Male","White","Husband","Tech-support","Married-civ-spouse",8,"12th",207853,"Local-gov",39
"536","<=50K","United-States",30,0,0,"Female","Black","Not-in-family","Priv-house-serv","Widowed",2,"1st-4th",190942,"Private",57
"537","<=50K","United-States",40,0,0,"Male","White","Not-in-family","Craft-repair","Separated",11,"Assoc-voc",102345,"Private",29
"538","<=50K","United-States",45,0,0,"Female","White","Not-in-family","Farming-fishing","Never-married",13,"Bachelors",41493,"Self-emp-inc",31
"539","<=50K","United-States",40,0,0,"Female","Black","Unmarried","?","Never-married",9,"HS-grad",190027,"?",34
"540","<=50K","United-States",40,0,0,"Male","White","Husband","Transport-moving","Married-civ-spouse",10,"Some-college",210525,"Private",44
"541","<=50K","United-States",40,0,0,"Male","White","Own-child","Prof-specialty","Never-married",16,"Doctorate",133937,"Private",29
"542","<=50K","United-States",40,0,0,"Female","White","Unmarried","Handlers-cleaners","Never-married",10,"Some-college",237903,"Private",30
"543","<=50K","United-States",40,0,0,"Male","White","Not-in-family","Transport-moving","Never-married",9,"HS-grad",163862,"Private",27
"544","<=50K","United-States",50,0,0,"Male","White","Husband","Sales","Married-civ-spouse",10,"Some-college",201872,"Private",27
"545","<=50K","United-States",45,0,0,"Female","White","Not-in-family","Handlers-cleaners","Never-married",9,"HS-grad",84179,"Private",32
"546","<=50K","United-States",8,0,0,"Female","White","Wife","Other-service","Married-civ-spouse",6,"10th",51662,"Private",58
"547","<=50K","United-States",40,0,0,"Male","White","Husband","Protective-serv","Married-civ-spouse",10,"Some-college",233327,"Local-gov",35
"548","<=50K","United-States",36,0,0,"Male","White","Own-child","Handlers-cleaners","Never-married",9,"HS-grad",259510,"Private",21
"549","<=50K","United-States",40,0,0,"Male","White","Unmarried","Craft-repair","Never-married",10,"Some-college",184831,"Private",28
"550","<=50K","United-States",50,0,0,"Male","White","Not-in-family","Exec-managerial","Divorced",10,"Some-college",245724,"Self-emp-not-inc",46
"551","<=50K","United-States",40,0,0,"Female","White","Unmarried","Other-service","Separated",9,"HS-grad",27053,"Self-emp-not-inc",36
"552","<=50K","United-States",40,0,0,"Female","White","Unmarried","Adm-clerical","Widowed",7,"11th",205343,"Private",72
"553","<=50K","United-States",40,0,0,"Female","Black","Wife","Machine-op-inspct","Married-civ-spouse",9,"HS-grad",229328,"Private",35
"554",">50K","United-States",40,0,0,"Female","Black","Unmarried","Craft-repair","Divorced",11,"Assoc-voc",319560,"Federal-gov",33
"555","<=50K","United-States",40,0,0,"Female","White","Not-in-family","Machine-op-inspct","Never-married",7,"11th",136218,"Private",69
"556","<=50K","United-States",40,0,0,"Male","White","Husband","Machine-op-inspct","Married-civ-spouse",9,"HS-grad",54576,"Private",35
"557","<=50K","?",20,0,0,"Female","White","Unmarried","Adm-clerical","Separated",9,"HS-grad",323069,"Private",31
"558","<=50K","United-States",32,0,0,"Female","White","Wife","Tech-support","Married-civ-spouse",9,"HS-grad",148291,"Private",34
"559","<=50K","Mexico",40,0,0,"Male","White","Husband","Other-service","Married-civ-spouse",7,"11th",152453,"Private",30
"560","<=50K","United-States",55,0,0,"Male","White","Not-in-family","Transport-moving","Never-married",13,"Bachelors",114053,"Private",28
"561",">50K","United-States",35,0,0,"Male","White","Husband","Sales","Married-civ-spouse",13,"Bachelors",212960,"Private",54
"562",">50K","United-States",50,0,0,"Male","White","Husband","Prof-specialty","Married-civ-spouse",10,"Some-college",264052,"Private",47
"563","<=50K","United-States",40,0,0,"Female","Black","Unmarried","Handlers-cleaners","Never-married",9,"HS-grad",82804,"Private",24
"564",">50K","United-States",60,0,0,"Male","White","Husband","Prof-specialty","Married-civ-spouse",13,"Bachelors",334273,"Self-emp-not-inc",52
"565","<=50K","United-States",48,0,0,"Male","Amer-Indian-Eskimo","Own-child","Handlers-cleaners","Never-married",9,"HS-grad",27337,"Private",20
"566","<=50K","United-States",45,0,5013,"Male","White","Husband","Exec-managerial","Married-civ-spouse",14,"Masters",188436,"Self-emp-inc",43
"567","<=50K","Mexico",40,0,0,"Female","White","Unmarried","Other-service","Separated",4,"7th-8th",433665,"Private",45
"568","<=50K","United-States",35,0,0,"Male","White","Not-in-family","Craft-repair","Separated",9,"HS-grad",110663,"Self-emp-not-inc",29
"569","<=50K","United-States",42,0,0,"Male","White","Unmarried","Exec-managerial","Divorced",14,"Masters",87490,"Private",47
"570","<=50K","United-States",40,0,0,"Male","White","Own-child","Craft-repair","Never-married",9,"HS-grad",354351,"Private",24
"571","<=50K","United-States",40,0,0,"Male","White","Husband","Prof-specialty","Married-civ-spouse",9,"HS-grad",95469,"Private",51
"572","<=50K","United-States",12,0,0,"Male","White","Own-child","Sales","Never-married",7,"11th",242718,"Private",17
"573",">50K","United-States",40,1977,0,"Male","White","Husband","Craft-repair","Married-civ-spouse",11,"Assoc-voc",22463,"Private",37
"574","<=50K","United-States",70,0,0,"Female","White","Not-in-family","Prof-specialty","Never-married",16,"Doctorate",158156,"Private",27
"575",">50K","United-States",40,0,0,"Male","White","Wife","Exec-managerial","Married-civ-spouse",13,"Bachelors",350162,"Private",29
"576","<=50K","United-States",25,0,0,"Male","White","Own-child","?","Never-married",8,"12th",165532,"?",18
"577","<=50K","United-States",35,0,0,"Female","White","Unmarried","Sales","Divorced",12,"Assoc-acdm",28738,"Self-emp-not-inc",36
"578","<=50K","United-States",40,0,0,"Female","White","Not-in-family","Prof-specialty","Never-married",13,"Bachelors",283635,"Local-gov",58
"579","<=50K","United-States",45,0,0,"Male","White","Husband","Craft-repair","Married-civ-spouse",10,"Some-college",86646,"Self-emp-not-inc",26
"580",">50K","United-States",30,0,0,"Male","White","Husband","?","Married-civ-spouse",10,"Some-college",195733,"?",65
"581",">50K","United-States",40,0,0,"Male","White","Husband","Sales","Married-civ-spouse",9,"HS-grad",69884,"Private",57
"582","<=50K","United-States",40,0,0,"Male","White","Husband","Craft-repair","Married-civ-spouse",9,"HS-grad",199713,"Private",59
"583","<=50K","United-States",40,0,0,"Male","White","Husband","Machine-op-inspct","Married-civ-spouse",9,"HS-grad",181659,"Private",27
"584","<=50K","United-States",40,0,0,"Male","White","Not-in-family","Tech-support","Never-married",13,"Bachelors",340939,"Self-emp-not-inc",31
"585","<=50K","United-States",24,0,0,"Female","White","Own-child","Sales","Never-married",10,"Some-college",197747,"Private",21
"586","<=50K","United-States",60,0,0,"Male","White","Not-in-family","Adm-clerical","Never-married",10,"Some-college",34292,"Private",29
"587","<=50K","United-States",40,0,0,"Male","White","Own-child","Other-service","Never-married",7,"11th",156764,"Private",18
"588",">50K","United-States",47,1887,0,"Male","White","Husband","Craft-repair","Married-civ-spouse",6,"10th",25826,"Private",52
"589","<=50K","United-States",80,0,0,"Male","White","Not-in-family","Prof-specialty","Divorced",13,"Bachelors",103948,"Self-emp-inc",57
"590","<=50K","United-States",40,0,0,"Male","White","Husband","?","Married-civ-spouse",9,"HS-grad",137390,"?",42
"591","<=50K","United-States",40,0,0,"Female","Asian-Pac-Islander","Wife","?","Married-civ-spouse",9,"HS-grad",105138,"?",55
"592",">50K","United-States",48,0,0,"Male","White","Not-in-family","Transport-moving","Never-married",4,"7th-8th",39352,"Private",60
"593",">50K","Canada",40,0,7688,"Male","White","Husband","Prof-specialty","Married-civ-spouse",13,"Bachelors",168387,"Private",31
"594","<=50K","United-States",40,0,0,"Female","White","Own-child","Adm-clerical","Never-married",13,"Bachelors",117789,"Private",23
"595","<=50K","United-States",40,0,0,"Male","White","Own-child","Sales","Never-married",9,"HS-grad",267147,"Private",27
"596","<=50K","United-States",25,0,0,"Female","Amer-Indian-Eskimo","Unmarried","?","Never-married",10,"Some-college",99399,"?",23
"597",">50K","United-States",50,1902,0,"Male","White","Husband","Prof-specialty","Married-civ-spouse",15,"Prof-school",214242,"Self-emp-not-inc",42
"598","<=50K","United-States",40,0,2174,"Male","White","Not-in-family","Tech-support","Never-married",10,"Some-college",200408,"Private",25
"599","<=50K","United-States",45,0,0,"Female","White","Not-in-family","Prof-specialty","Never-married",13,"Bachelors",136455,"Private",49
"600","<=50K","United-States",40,0,0,"Male","White","Not-in-family","Tech-support","Never-married",13,"Bachelors",239824,"Private",32
"601","<=50K","United-States",28,0,0,"Male","White","Own-child","Adm-clerical","Never-married",10,"Some-college",217039,"Private",19
"602","<=50K","United-States",40,0,0,"Female","White","Not-in-family","Other-service","Divorced",4,"7th-8th",51290,"Private",60
"603","<=50K","United-States",40,0,0,"Male","White","Husband","Other-service","Married-civ-spouse",5,"9th",175674,"Local-gov",42
"604","<=50K","United-States",40,0,0,"Male","White","Not-in-family","Farming-fishing","Never-married",12,"Assoc-acdm",194404,"Self-emp-not-inc",35
"605","<=50K","United-States",37,0,0,"Female","Black","Unmarried","Adm-clerical","Never-married",9,"HS-grad",45612,"Private",48
"606",">50K","United-States",40,0,0,"Male","White","Husband","Craft-repair","Married-civ-spouse",14,"Masters",410114,"Private",51
"607","<=50K","United-States",40,0,0,"Male","Amer-Indian-Eskimo","Not-in-family","Craft-repair","Never-married",9,"HS-grad",182521,"Private",29
"608","<=50K","United-States",40,0,0,"Male","Black","Not-in-family","Exec-managerial","Separated",9,"HS-grad",339772,"Local-gov",36
"609","<=50K","United-States",21,0,0,"Female","White","Own-child","Other-service","Never-married",6,"10th",169658,"Private",17
"610","<=50K","United-States",60,0,6849,"Female","White","Not-in-family","Prof-specialty","Divorced",14,"Masters",200853,"Private",52
"611","<=50K","United-States",40,0,0,"Male","White","Not-in-family","Craft-repair","Never-married",9,"HS-grad",247564,"Private",24
"612","<=50K","United-States",50,0,0,"Male","White","Husband","Handlers-cleaners","Married-civ-spouse",9,"HS-grad",249909,"Private",24
"613","<=50K","United-States",40,0,1055,"Male","White","Own-child","Prof-specialty","Never-married",13,"Bachelors",208122,"Local-gov",26
"614","<=50K","United-States",20,0,0,"Female","White","Own-child","Other-service","Never-married",13,"Bachelors",109881,"Private",27
"615","<=50K","United-States",60,0,0,"Male","White","Own-child","Handlers-cleaners","Never-married",9,"HS-grad",207824,"Private",39
"616","<=50K","United-States",45,0,0,"Male","Black","Husband","Transport-moving","Married-civ-spouse",9,"HS-grad",369027,"Private",30
"617","<=50K","United-States",32,0,0,"Male","White","Husband","Exec-managerial","Married-civ-spouse",9,"HS-grad",114117,"Self-emp-not-inc",50
"618","<=50K","United-States",55,0,0,"Male","White","Husband","Sales","Married-civ-spouse",13,"Bachelors",51048,"Self-emp-inc",52
"619",">50K","United-States",45,0,15024,"Male","White","Husband","Prof-specialty","Married-civ-spouse",15,"Prof-school",102388,"Private",46
"620","<=50K","United-States",20,0,0,"Female","White","Own-child","Sales","Never-married",13,"Bachelors",190483,"Private",23
"621","<=50K","United-States",20,0,0,"Female","Black","Not-in-family","Other-service","Widowed",7,"11th",462440,"Private",45
"622","<=50K","United-States",24,0,0,"Female","Black","Unmarried","Priv-house-serv","Widowed",5,"9th",109351,"Private",65
"623","<=50K","United-States",55,0,0,"Male","White","Husband","Transport-moving","Married-civ-spouse",11,"Assoc-voc",34383,"Private",29
"624","<=50K","El-Salvador",40,0,0,"Male","White","Unmarried","Handlers-cleaners","Married-spouse-absent",5,"9th",241832,"Private",47
"625","<=50K","United-States",60,0,0,"Male","Black","Own-child","Farming-fishing","Never-married",9,"HS-grad",124187,"Private",30
"626",">50K","United-States",45,0,0,"Male","White","Husband","Sales","Married-civ-spouse",9,"HS-grad",153614,"Private",34
"627","<=50K","United-States",64,0,0,"Male","White","Husband","Sales","Married-civ-spouse",9,"HS-grad",267556,"Self-emp-not-inc",38
"628",">50K","United-States",40,0,0,"Male","White","Husband","Exec-managerial","Married-civ-spouse",10,"Some-college",205469,"Private",33
"629",">50K","United-States",26,0,0,"Male","White","Husband","Sales","Married-civ-spouse",13,"Bachelors",268090,"Private",49
"630","<=50K","United-States",40,0,0,"Female","Black","Unmarried","Other-service","Never-married",10,"Some-college",165039,"Self-emp-not-inc",47
"631","<=50K","United-States",40,0,0,"Female","Black","Unmarried","Other-service","Separated",6,"10th",120451,"Local-gov",49
"632",">50K","United-States",60,0,15024,"Male","White","Husband","Craft-repair","Married-civ-spouse",10,"Some-college",154374,"Private",43
"633",">50K","United-States",40,0,0,"Female","Black","Wife","Adm-clerical","Married-civ-spouse",13,"Bachelors",103649,"Private",30
"634","<=50K","United-States",60,0,0,"Male","White","Husband","Craft-repair","Married-civ-spouse",9,"HS-grad",35723,"Self-emp-not-inc",58
"635","<=50K","United-States",14,0,0,"Female","White","Own-child","Other-service","Never-married",9,"HS-grad",262601,"Private",19
"636","<=50K","United-States",40,0,0,"Male","White","Not-in-family","Handlers-cleaners","Never-married",13,"Bachelors",226181,"Private",21
"637",">50K","United-States",60,0,15024,"Male","White","Husband","Exec-managerial","Married-civ-spouse",13,"Bachelors",175697,"Private",33
"638","<=50K","Cuba",50,0,0,"Male","White","Husband","Transport-moving","Married-civ-spouse",3,"5th-6th",248145,"Self-emp-inc",47
"639",">50K","United-States",60,0,0,"Male","White","Husband","Prof-specialty","Married-civ-spouse",16,"Doctorate",289436,"Self-emp-not-inc",52
"640","<=50K","United-States",55,0,0,"Male","White","Not-in-family","Craft-repair","Divorced",9,"HS-grad",75654,"Private",26
"641","<=50K","United-States",40,0,0,"Male","White","Husband","Craft-repair","Married-civ-spouse",9,"HS-grad",199378,"Private",60
"642","<=50K","United-States",40,0,0,"Male","White","Own-child","Handlers-cleaners","Never-married",10,"Some-college",160968,"Private",21
"643",">50K","United-States",50,0,5178,"Male","White","Husband","Sales","Married-civ-spouse",10,"Some-college",188563,"Private",36
"644","<=50K","United-States",45,0,0,"Male","White","Husband","Craft-repair","Married-civ-spouse",10,"Some-college",55849,"Private",31
"645",">50K","United-States",40,0,0,"Male","White","Not-in-family","Prof-specialty","Separated",16,"Doctorate",195322,"Self-emp-inc",50
"646","<=50K","United-States",40,0,0,"Female","White","Unmarried","Adm-clerical","Divorced",9,"HS-grad",402089,"Local-gov",31
"647","<=50K","United-States",15,0,0,"Male","White","Husband","Craft-repair","Married-civ-spouse",9,"HS-grad",78277,"Private",71
"648","<=50K","United-States",50,0,0,"Male","White","Husband","?","Married-civ-spouse",9,"HS-grad",158611,"?",58
"649",">50K","United-States",40,0,0,"Male","White","Husband","Tech-support","Married-civ-spouse",13,"Bachelors",169496,"State-gov",30
"650","<=50K","United-States",20,0,0,"Male","White","Own-child","Other-service","Never-married",10,"Some-college",130959,"Private",20
"651","<=50K","United-States",50,0,4101,"Male","White","Other-relative","Exec-managerial","Never-married",9,"HS-grad",556660,"Private",24
"652",">50K","Taiwan",40,0,0,"Male","Asian-Pac-Islander","Husband","Prof-specialty","Married-civ-spouse",16,"Doctorate",292472,"Private",35
"653","<=50K","United-States",45,0,0,"Female","White","Not-in-family","Exec-managerial","Separated",10,"Some-college",143774,"State-gov",38
"654","<=50K","United-States",32,0,0,"Female","White","Own-child","Machine-op-inspct","Never-married",9,"HS-grad",288341,"Private",27
"655","<=50K","Philippines",40,0,0,"Female","Asian-Pac-Islander","Unmarried","Adm-clerical","Never-married",10,"Some-college",71592,"State-gov",29
"656","<=50K","United-States",15,0,1111,"Female","White","Unmarried","?","Widowed",5,"9th",167358,"?",70
"657","<=50K","United-States",45,0,0,"Male","White","Husband","Craft-repair","Married-civ-spouse",9,"HS-grad",106742,"Private",34
"658","<=50K","United-States",35,0,0,"Male","White","Husband","Craft-repair","Married-civ-spouse",4,"7th-8th",219288,"Private",44
"659",">50K","United-States",40,0,0,"Male","White","Husband","Machine-op-inspct","Married-civ-spouse",9,"HS-grad",174524,"Private",43
"660",">50K","United-States",40,0,0,"Male","Black","Husband","Handlers-cleaners","Married-civ-spouse",8,"12th",335183,"Self-emp-not-inc",44
"661","<=50K","United-States",60,0,0,"Male","White","Not-in-family","Sales","Never-married",14,"Masters",261293,"Private",35
"662","<=50K","United-States",40,0,0,"Male","White","Not-in-family","Prof-specialty","Never-married",10,"Some-college",111900,"Private",27
"663","<=50K","United-States",38,0,0,"Male","White","Not-in-family","Prof-specialty","Never-married",14,"Masters",194360,"Local-gov",43
"664","<=50K","United-States",25,0,0,"Female","White","Not-in-family","Sales","Never-married",10,"Some-college",81145,"Private",20
"665",">50K","United-States",40,0,8614,"Female","White","Unmarried","Prof-specialty","Divorced",12,"Assoc-acdm",341204,"Private",42
"666","<=50K","United-States",40,0,3411,"Male","White","Husband","Transport-moving","Married-civ-spouse",10,"Some-college",249362,"State-gov",27
