"","income","native_country","hours_per_week","capital_loss","capital_gain","sex","race","relationship","occupation","marital_status","education_num","education","fnlwgt","workclass","age"
"2439","<=50K","United-States",40,0,0,"Male","White","Husband","Craft-repair","Married-civ-spouse",10,"Some-college",111746,"Self-emp-inc",32
"2440","<=50K","United-States",40,0,0,"Male","White","Husband","Sales","Married-civ-spouse",9,"HS-grad",171091,"Self-emp-not-inc",32
"2441","<=50K","Trinadad&Tobago",20,0,0,"Male","Black","Husband","Machine-op-inspct","Married-civ-spouse",5,"9th",355645,"Private",61
"2442","<=50K","United-States",40,0,0,"Female","White","Unmarried","Adm-clerical","Divorced",10,"Some-college",137678,"Local-gov",54
"2443","<=50K","United-States",40,0,0,"Male","White","Other-relative","Craft-repair","Never-married",12,"Assoc-acdm",70894,"Private",23
"2444","<=50K","United-States",3,0,0,"Male","White","Own-child","Sales","Never-married",9,"HS-grad",171306,"Private",19
"2445","<=50K","United-States",40,0,0,"Male","Amer-Indian-Eskimo","Husband","Prof-specialty","Married-civ-spouse",10,"Some-college",100997,"Private",31
"2446","<=50K","Mexico",40,0,0,"Male","White","Husband","Handlers-cleaners","Married-civ-spouse",3,"5th-6th",63921,"Private",35
"2447","<=50K","United-States",25,0,0,"Female","White","Not-in-family","Other-service","Divorced",9,"HS-grad",32897,"Private",29
"2448","<=50K","United-States",40,0,0,"Female","Black","Not-in-family","Protective-serv","Never-married",9,"HS-grad",251854,"Local-gov",29
"2449","<=50K","United-States",25,0,0,"Female","White","Own-child","Other-service","Separated",6,"10th",345121,"Private",25
"2450","<=50K","United-States",40,0,0,"Female","White","Not-in-family","Sales","Divorced",13,"Bachelors",86220,"Private",46
"2451","<=50K","United-States",30,0,0,"Female","White","Unmarried","Other-service","Never-married",11,"Assoc-voc",172845,"Private",35
"2452","<=50K","United-States",40,0,0,"Male","Other","Not-in-family","Sales","Never-married",6,"10th",171398,"Private",20
"2453","<=50K","United-States",40,0,0,"Female","White","Wife","Adm-clerical","Married-civ-spouse",9,"HS-grad",174391,"Self-emp-not-inc",24
"2454","<=50K","United-States",37,0,0,"Female","White","Unmarried","Adm-clerical","Divorced",9,"HS-grad",207058,"Private",48
"2455","<=50K","United-States",40,0,0,"Female","White","Not-in-family","Machine-op-inspct","Divorced",9,"HS-grad",291251,"Private",37
"2456","<=50K","United-States",40,0,0,"Male","White","Husband","Sales","Married-civ-spouse",9,"HS-grad",224377,"Self-emp-not-inc",60
"2457","<=50K","United-States",40,0,0,"Male","White","Husband","Craft-repair","Married-civ-spouse",9,"HS-grad",105813,"Private",39
"2458","<=50K","United-States",38,0,0,"Female","White","Unmarried","Adm-clerical","Separated",10,"Some-college",180916,"Local-gov",29
"2459","<=50K","United-States",20,0,0,"Male","White","Own-child","Craft-repair","Divorced",11,"Assoc-voc",122749,"Self-emp-not-inc",31
"2460",">50K","United-States",40,0,4386,"Male","White","Husband","Craft-repair","Married-civ-spouse",11,"Assoc-voc",31069,"Private",38
"2461","<=50K","United-States",40,0,0,"Male","White","Not-in-family","Craft-repair","Never-married",12,"Assoc-acdm",284343,"Self-emp-not-inc",26
"2462",">50K","United-States",40,0,15024,"Male","White","Husband","Exec-managerial","Married-civ-spouse",13,"Bachelors",319371,"Private",64
"2463","<=50K","United-States",40,0,0,"Male","Black","Not-in-family","Protective-serv","Divorced",11,"Assoc-voc",174224,"Private",46
"2464","<=50K","United-States",8,0,0,"Male","White","Husband","?","Married-civ-spouse",9,"HS-grad",183958,"?",69
"2465",">50K","United-States",44,0,3103,"Male","White","Husband","Sales","Married-civ-spouse",9,"HS-grad",127772,"Private",39
"2466","<=50K","United-States",55,0,0,"Female","White","Not-in-family","Machine-op-inspct","Divorced",9,"HS-grad",80651,"Private",48
"2467","<=50K","United-States",40,0,0,"Female","White","Other-relative","Sales","Divorced",9,"HS-grad",62793,"Private",46
"2468","<=50K","United-States",40,1590,0,"Male","White","Not-in-family","Sales","Divorced",13,"Bachelors",191712,"Private",42
"2469",">50K","Dominican-Republic",54,0,0,"Female","Black","Wife","Sales","Married-civ-spouse",9,"HS-grad",237532,"Self-emp-not-inc",39
"2470",">50K","United-States",40,0,0,"Male","White","Husband","Tech-support","Married-civ-spouse",14,"Masters",20179,"Federal-gov",50
"2471","<=50K","United-States",40,0,0,"Female","White","Not-in-family","Prof-specialty","Never-married",13,"Bachelors",311376,"Private",24
"2472",">50K","Canada",40,0,0,"Female","White","Other-relative","Tech-support","Married-civ-spouse",11,"Assoc-voc",432565,"Private",30
"2473",">50K","United-States",60,2415,0,"Male","White","Husband","Sales","Married-civ-spouse",13,"Bachelors",329980,"Self-emp-inc",39
"2474","<=50K","United-States",40,0,0,"Male","White","Husband","Craft-repair","Married-civ-spouse",9,"HS-grad",125190,"Self-emp-not-inc",29
"2475","<=50K","United-States",38,0,0,"Female","White","Own-child","Transport-moving","Never-married",7,"11th",342946,"Private",23
"2476","<=50K","United-States",40,0,0,"Male","White","Not-in-family","?","Never-married",11,"Assoc-voc",219835,"?",21
"2477","<=50K","United-States",40,0,0,"Male","White","Not-in-family","Craft-repair","Separated",6,"10th",123429,"Private",32
"2478","<=50K","United-States",30,0,3818,"Male","White","Husband","Machine-op-inspct","Married-civ-spouse",13,"Bachelors",69209,"Self-emp-inc",69
"2479","<=50K","United-States",40,0,0,"Male","White","Unmarried","Handlers-cleaners","Separated",9,"HS-grad",66356,"Private",55
"2480","<=50K","United-States",50,0,0,"Male","White","Husband","Sales","Married-civ-spouse",10,"Some-college",195897,"Private",41
"2481",">50K","United-States",52,0,7688,"Male","White","Husband","Exec-managerial","Married-civ-spouse",13,"Bachelors",153132,"Self-emp-inc",44
"2482","<=50K","United-States",40,0,0,"Male","White","Not-in-family","Adm-clerical","Never-married",7,"11th",230875,"Private",18
"2483","<=50K","United-States",10,0,0,"Male","White","Husband","Exec-managerial","Married-civ-spouse",13,"Bachelors",92298,"Self-emp-not-inc",74
"2484",">50K","United-States",40,0,0,"Male","White","Husband","Prof-specialty","Married-civ-spouse",16,"Doctorate",185145,"Private",40
"2485","<=50K","United-States",40,0,0,"Male","White","Husband","Craft-repair","Married-civ-spouse",9,"HS-grad",297296,"Private",27
"2486","<=50K","United-States",5,0,1409,"Male","Black","Husband","?","Married-civ-spouse",5,"9th",164849,"?",75
"2487","<=50K","United-States",40,0,0,"Female","White","Not-in-family","Adm-clerical","Divorced",9,"HS-grad",145214,"Private",55
"2488","<=50K","United-States",40,0,0,"Male","Amer-Indian-Eskimo","Husband","Craft-repair","Married-civ-spouse",4,"7th-8th",242341,"Self-emp-not-inc",52
"2489","<=50K","United-States",48,0,0,"Female","White","Unmarried","Sales","Divorced",10,"Some-college",240542,"Private",54
"2490","<=50K","United-States",48,0,0,"Male","White","Unmarried","Craft-repair","Divorced",9,"HS-grad",104772,"Private",36
"2491","<=50K","United-States",8,0,0,"Male","White","Husband","?","Married-civ-spouse",10,"Some-college",152802,"?",76
"2492","<=50K","United-States",40,0,0,"Female","White","Own-child","Handlers-cleaners","Never-married",9,"HS-grad",181666,"Private",26
"2493","<=50K","United-States",20,0,0,"Male","White","Own-child","Craft-repair","Never-married",7,"11th",415520,"Private",18
"2494","<=50K","United-States",50,0,0,"Male","White","Not-in-family","Exec-managerial","Divorced",9,"HS-grad",258761,"Private",38
"2495",">50K","United-States",40,0,7298,"Male","White","Husband","Transport-moving","Married-civ-spouse",13,"Bachelors",88842,"Private",50
"2496","<=50K","United-States",25,0,0,"Female","White","Own-child","?","Never-married",10,"Some-college",356717,"?",19
"2497",">50K","United-States",60,0,0,"Male","White","Husband","Exec-managerial","Married-civ-spouse",10,"Some-college",158438,"Private",32
"2498",">50K","United-States",40,0,0,"Male","White","Husband","Sales","Married-civ-spouse",13,"Bachelors",206206,"Private",57
"2499","<=50K","United-States",40,0,0,"Male","Black","Own-child","Protective-serv","Never-married",9,"HS-grad",51816,"Private",20
"2500","<=50K","United-States",40,0,0,"Female","White","Not-in-family","Adm-clerical","Never-married",10,"Some-college",253814,"Private",27
"2501","<=50K","United-States",60,1980,0,"Male","White","Not-in-family","Exec-managerial","Married-spouse-absent",13,"Bachelors",161745,"Self-emp-not-inc",31
"2502","<=50K","Puerto-Rico",40,0,0,"Female","White","Not-in-family","Machine-op-inspct","Divorced",3,"5th-6th",162947,"Private",60
"2503","<=50K","United-States",50,0,0,"Female","White","Unmarried","Craft-repair","Divorced",9,"HS-grad",163027,"Private",52
"2504","<=50K","United-States",40,0,0,"Male","White","Husband","Transport-moving","Married-civ-spouse",4,"7th-8th",146788,"Private",61
"2505",">50K","United-States",55,0,0,"Male","White","Not-in-family","Craft-repair","Widowed",9,"HS-grad",73309,"Self-emp-not-inc",57
"2506","<=50K","United-States",40,0,0,"Male","White","Own-child","?","Never-married",10,"Some-college",143867,"?",19
"2507","<=50K","United-States",25,0,0,"Male","White","Husband","Sales","Married-civ-spouse",15,"Prof-school",104216,"Self-emp-not-inc",59
"2508",">50K","United-States",45,0,0,"Male","White","Not-in-family","Craft-repair","Never-married",9,"HS-grad",345705,"Self-emp-not-inc",34
"2509",">50K","United-States",50,0,0,"Male","Asian-Pac-Islander","Not-in-family","Craft-repair","Married-civ-spouse",12,"Assoc-acdm",133770,"Private",31
"2510","<=50K","United-States",35,0,0,"Male","Black","Not-in-family","Protective-serv","Divorced",9,"HS-grad",209392,"Private",42
"2511","<=50K","United-States",6,0,0,"Female","White","Not-in-family","Adm-clerical","Never-married",10,"Some-college",262345,"Private",70
"2512",">50K","?",40,0,0,"Male","Asian-Pac-Islander","Husband","Adm-clerical","Married-civ-spouse",13,"Bachelors",277545,"Private",47
"2513","<=50K","?",40,0,3942,"Male","White","Husband","?","Married-civ-spouse",9,"HS-grad",174525,"?",47
"2514",">50K","United-States",45,0,0,"Male","White","Husband","Transport-moving","Married-civ-spouse",10,"Some-college",490332,"Private",29
"2515","<=50K","United-States",40,0,0,"Male","Black","Other-relative","Handlers-cleaners","Never-married",7,"11th",211570,"Private",27
"2516","<=50K","United-States",40,0,0,"Female","White","Wife","Other-service","Married-civ-spouse",8,"12th",374918,"Private",25
"2517",">50K","United-States",60,0,5178,"Male","White","Husband","Exec-managerial","Married-civ-spouse",13,"Bachelors",106728,"Private",51
"2518","<=50K","?",40,0,0,"Female","Black","Own-child","Other-service","Never-married",9,"HS-grad",173649,"Private",28
"2519","<=50K","United-States",40,0,0,"Male","White","Husband","Craft-repair","Married-civ-spouse",13,"Bachelors",174597,"Private",35
"2520",">50K","United-States",60,0,0,"Male","White","Husband","Craft-repair","Married-civ-spouse",10,"Some-college",233533,"Self-emp-not-inc",36
"2521","<=50K","United-States",40,0,0,"Female","White","Not-in-family","?","Never-married",14,"Masters",169785,"?",54
"2522","<=50K","United-States",40,0,0,"Male","White","Husband","Craft-repair","Married-civ-spouse",11,"Assoc-voc",133169,"Private",46
"2523","<=50K","United-States",35,0,0,"Female","White","Unmarried","Other-service","Separated",11,"Assoc-voc",198824,"Private",52
"2524","<=50K","United-States",40,0,0,"Male","White","Husband","Machine-op-inspct","Married-civ-spouse",4,"7th-8th",174056,"Private",65
"2525","<=50K","United-States",40,0,0,"Male","White","Not-in-family","Machine-op-inspct","Divorced",11,"Assoc-voc",188696,"Private",43
"2526","<=50K","United-States",40,0,0,"Female","Asian-Pac-Islander","Unmarried","Prof-specialty","Divorced",9,"HS-grad",90692,"Local-gov",41
"2527","<=50K","United-States",45,1741,0,"Female","White","Other-relative","Exec-managerial","Never-married",13,"Bachelors",271933,"Private",34
"2528","<=50K","United-States",30,0,0,"Male","White","Husband","Exec-managerial","Married-civ-spouse",13,"Bachelors",102359,"Self-emp-not-inc",47
"2529",">50K","United-States",56,0,0,"Male","White","Not-in-family","Exec-managerial","Never-married",14,"Masters",213668,"Federal-gov",49
"2530","<=50K","United-States",25,0,0,"Female","White","Not-in-family","Other-service","Never-married",10,"Some-college",294789,"Private",21
"2531","<=50K","United-States",25,0,0,"Female","White","Not-in-family","Other-service","Never-married",10,"Some-college",157599,"Private",20
"2532","<=50K","United-States",40,0,0,"Male","White","Own-child","Protective-serv","Never-married",8,"12th",134935,"Local-gov",18
"2533","<=50K","United-States",40,0,0,"Male","Black","Not-in-family","Sales","Never-married",10,"Some-college",466224,"Private",27
"2534","<=50K","United-States",50,0,0,"Male","White","Husband","Craft-repair","Married-civ-spouse",9,"HS-grad",111985,"Self-emp-not-inc",34
"2535","<=50K","United-States",40,0,0,"Female","White","Unmarried","Adm-clerical","Divorced",10,"Some-college",264627,"Private",38
"2536","<=50K","United-States",40,0,0,"Male","White","Not-in-family","Adm-clerical","Never-married",9,"HS-grad",213427,"Private",24
"2537","<=50K","United-States",65,0,0,"Male","White","Not-in-family","Sales","Never-married",10,"Some-college",279015,"Private",34
"2538",">50K","United-States",50,0,0,"Male","White","Husband","Machine-op-inspct","Married-civ-spouse",9,"HS-grad",165937,"Private",47
"2539","<=50K","United-States",40,0,0,"Female","Black","Unmarried","Exec-managerial","Separated",9,"HS-grad",188343,"Federal-gov",27
"2540","<=50K","United-States",8,0,0,"Female","White","Unmarried","Adm-clerical","Widowed",11,"Assoc-voc",158609,"Private",63
"2541",">50K","United-States",40,0,0,"Male","Black","Husband","Adm-clerical","Married-civ-spouse",10,"Some-college",193036,"Private",34
"2542","<=50K","United-States",50,0,0,"Male","White","Not-in-family","Sales","Married-spouse-absent",10,"Some-college",198632,"Private",25
"2543","<=50K","United-States",40,0,914,"Male","White","Unmarried","Machine-op-inspct","Widowed",9,"HS-grad",175912,"Private",54
"2544","<=50K","United-States",35,0,0,"Female","White","Own-child","?","Never-married",10,"Some-college",192773,"?",19
"2545","<=50K","United-States",50,0,0,"Female","White","Not-in-family","Sales","Divorced",9,"HS-grad",101387,"Private",35
"2546",">50K","United-States",70,0,0,"Male","White","Husband","Transport-moving","Married-civ-spouse",10,"Some-college",60783,"Private",24
"2547","<=50K","United-States",35,0,0,"Female","Asian-Pac-Islander","Own-child","Adm-clerical","Never-married",10,"Some-college",183224,"Private",26
"2548","<=50K","United-States",40,0,0,"Female","White","Not-in-family","Adm-clerical","Divorced",11,"Assoc-voc",100776,"Local-gov",59
"2549","<=50K","?",40,0,0,"Female","White","Not-in-family","Prof-specialty","Married-spouse-absent",16,"Doctorate",57600,"Private",43
"2550","<=50K","United-States",40,0,0,"Female","White","Own-child","Other-service","Never-married",10,"Some-college",174063,"Private",20
"2551","<=50K","United-States",40,0,0,"Male","White","Husband","Farming-fishing","Married-civ-spouse",9,"HS-grad",306495,"Private",41
"2552","<=50K","United-States",40,0,0,"Male","White","Husband","Sales","Married-civ-spouse",10,"Some-college",249741,"Private",51
"2553","<=50K","United-States",40,0,0,"Female","Other","Unmarried","Adm-clerical","Never-married",9,"HS-grad",93021,"Private",27
"2554","<=50K","United-States",40,0,0,"Male","White","Husband","Exec-managerial","Married-civ-spouse",9,"HS-grad",49626,"Private",36
"2555","<=50K","United-States",60,0,0,"Male","White","Own-child","Farming-fishing","Never-married",10,"Some-college",63062,"Private",25
"2556",">50K","United-States",50,0,0,"Male","White","Husband","Sales","Married-civ-spouse",13,"Bachelors",320835,"Private",55
"2557","<=50K","United-States",21,0,0,"Female","White","Not-in-family","Prof-specialty","Never-married",10,"Some-college",123727,"Local-gov",22
"2558","<=50K","India",40,0,4064,"Male","Asian-Pac-Islander","Husband","Prof-specialty","Married-civ-spouse",16,"Doctorate",110517,"State-gov",58
"2559","<=50K","United-States",15,0,4064,"Female","White","Wife","Adm-clerical","Married-civ-spouse",10,"Some-college",149670,"Private",43
"2560",">50K","United-States",20,0,0,"Female","White","Wife","Adm-clerical","Married-civ-spouse",11,"Assoc-voc",172425,"Private",39
"2561","<=50K","Haiti",40,0,0,"Female","Black","Unmarried","Machine-op-inspct","Never-married",5,"9th",216116,"Private",40
"2562","<=50K","United-States",45,0,0,"Male","White","Not-in-family","Exec-managerial","Divorced",9,"HS-grad",174209,"Private",46
"2563","<=50K","United-States",20,0,0,"Female","White","Unmarried","Adm-clerical","Never-married",9,"HS-grad",175083,"Federal-gov",54
"2564","<=50K","United-States",30,0,0,"Male","Black","Own-child","Sales","Never-married",10,"Some-college",129059,"Private",19
"2565","<=50K","United-States",40,0,0,"Male","White","Husband","Adm-clerical","Married-civ-spouse",9,"HS-grad",121313,"Private",24
"2566","<=50K","United-States",40,0,0,"Male","White","Husband","?","Married-civ-spouse",9,"HS-grad",181317,"?",53
"2567","<=50K","United-States",13,0,0,"Male","White","Not-in-family","Prof-specialty","Never-married",14,"Masters",166851,"State-gov",24
"2568","<=50K","United-States",65,0,0,"Male","White","Own-child","Farming-fishing","Never-married",9,"HS-grad",29616,"Self-emp-not-inc",29
"2569",">50K","United-States",50,0,7688,"Male","White","Husband","Exec-managerial","Married-civ-spouse",10,"Some-college",105582,"Self-emp-inc",56
"2570",">50K","United-States",40,0,0,"Male","White","Husband","?","Married-civ-spouse",9,"HS-grad",124993,"?",54
"2571","<=50K","United-States",30,0,0,"Female","White","Not-in-family","?","Never-married",10,"Some-college",148509,"?",21
"2572","<=50K","?",40,0,0,"Male","White","Not-in-family","Craft-repair","Separated",5,"9th",230246,"Private",34
"2573","<=50K","United-States",40,0,0,"Female","White","Not-in-family","Machine-op-inspct","Divorced",7,"11th",117881,"Private",56
"2574",">50K","United-States",50,0,7688,"Male","White","Husband","Prof-specialty","Married-civ-spouse",13,"Bachelors",203408,"Private",34
"2575","<=50K","United-States",40,0,0,"Female","Black","Unmarried","Sales","Never-married",6,"10th",446219,"Private",19
"2576",">50K","United-States",65,0,0,"Male","White","Husband","Sales","Married-civ-spouse",9,"HS-grad",110331,"Self-emp-inc",32
"2577","<=50K","United-States",52,0,0,"Female","White","Unmarried","Adm-clerical","Divorced",9,"HS-grad",207946,"Private",48
"2578",">50K","United-States",40,0,0,"Male","Black","Husband","?","Married-civ-spouse",14,"Masters",45537,"?",67
"2579","<=50K","United-States",25,0,0,"Male","White","Husband","Transport-moving","Married-civ-spouse",9,"HS-grad",188330,"Private",47
"2580",">50K","United-States",60,0,0,"Male","White","Husband","Transport-moving","Married-civ-spouse",9,"HS-grad",147629,"Private",52
"2581","<=50K","Dominican-Republic",40,0,0,"Female","White","Unmarried","Machine-op-inspct","Married-spouse-absent",2,"1st-4th",153799,"Private",40
"2582","<=50K","United-States",50,0,0,"Male","White","Husband","Craft-repair","Married-civ-spouse",6,"10th",203776,"Private",28
"2583",">50K","United-States",50,0,7298,"Male","White","Husband","Exec-managerial","Married-civ-spouse",13,"Bachelors",168071,"Private",41
"2584","<=50K","Portugal",40,0,0,"Male","White","Unmarried","Craft-repair","Divorced",2,"1st-4th",348430,"Private",57
"2585","<=50K","United-States",40,0,0,"Female","White","Not-in-family","Adm-clerical","Divorced",9,"HS-grad",103407,"Private",51
"2586","<=50K","Germany",35,0,0,"Female","White","Not-in-family","?","Never-married",7,"11th",152046,"?",26
"2587","<=50K","?",45,0,0,"Male","Asian-Pac-Islander","Husband","Prof-specialty","Married-civ-spouse",13,"Bachelors",153205,"Private",36
"2588",">50K","United-States",50,0,0,"Male","White","Husband","Exec-managerial","Married-civ-spouse",10,"Some-college",326104,"Private",33
"2589",">50K","United-States",45,0,0,"Male","White","Husband","Craft-repair","Married-civ-spouse",13,"Bachelors",238162,"Private",46
"2590","<=50K","Philippines",40,0,0,"Female","Asian-Pac-Islander","Other-relative","Adm-clerical","Divorced",9,"HS-grad",221336,"Private",50
"2591","<=50K","?",40,0,0,"Male","White","Not-in-family","Craft-repair","Married-spouse-absent",10,"Some-college",180656,"Private",33
"2592","<=50K","United-States",20,0,401,"Male","White","Not-in-family","Machine-op-inspct","Never-married",9,"HS-grad",145329,"Self-emp-not-inc",77
"2593",">50K","United-States",52,0,8614,"Male","Black","Not-in-family","Exec-managerial","Never-married",14,"Masters",315776,"Private",39
"2594","<=50K","United-States",3,0,0,"Male","White","Unmarried","?","Widowed",9,"HS-grad",150516,"?",67
"2595","<=50K","United-States",24,0,0,"Female","White","Unmarried","Handlers-cleaners","Divorced",12,"Assoc-acdm",325802,"Private",35
"2596","<=50K","United-States",40,0,0,"Female","Black","Own-child","Craft-repair","Never-married",6,"10th",133985,"Private",23
"2597",">50K","United-States",45,0,8614,"Female","White","Not-in-family","Prof-specialty","Divorced",11,"Assoc-voc",269329,"Private",37
"2598",">50K","United-States",50,0,0,"Male","White","Husband","Transport-moving","Married-civ-spouse",9,"HS-grad",183203,"Private",41
"2599",">50K","United-States",35,0,0,"Male","White","Husband","Adm-clerical","Married-civ-spouse",12,"Assoc-acdm",76127,"Private",60
"2600","<=50K","United-States",55,0,0,"Male","White","Not-in-family","Adm-clerical","Never-married",13,"Bachelors",195891,"Private",32
"2601","<=50K","United-States",40,0,0,"Male","Amer-Indian-Eskimo","Husband","Transport-moving","Married-civ-spouse",9,"HS-grad",162137,"Federal-gov",56
"2602","<=50K","United-States",40,0,0,"Female","White","Unmarried","Tech-support","Divorced",11,"Assoc-voc",37672,"State-gov",45
"2603",">50K","United-States",45,0,0,"Female","White","Not-in-family","Exec-managerial","Divorced",9,"HS-grad",161708,"Private",24
"2604","<=50K","United-States",27,0,0,"Male","White","Own-child","Handlers-cleaners","Never-married",6,"10th",80616,"Private",18
"2605","<=50K","United-States",40,0,0,"Male","Other","Husband","Other-service","Married-civ-spouse",9,"HS-grad",209276,"Private",31
"2606","<=50K","United-States",50,0,0,"Male","White","Own-child","?","Never-married",10,"Some-college",34443,"?",21
"2607",">50K","United-States",55,1977,0,"Male","White","Husband","Exec-managerial","Married-civ-spouse",13,"Bachelors",192835,"Private",45
"2608","<=50K","United-States",40,0,0,"Female","White","Not-in-family","Other-service","Never-married",10,"Some-college",203240,"Private",23
"2609","<=50K","United-States",40,0,0,"Male","White","Husband","Exec-managerial","Married-civ-spouse",10,"Some-college",102308,"State-gov",45
"2610","<=50K","United-States",25,0,0,"Female","Amer-Indian-Eskimo","Other-relative","Sales","Never-married",7,"11th",40829,"Private",18
"2611","<=50K","United-States",30,0,0,"Male","Black","Husband","Transport-moving","Married-civ-spouse",9,"HS-grad",60726,"Private",25
"2612","<=50K","United-States",40,0,0,"Male","White","Husband","Sales","Married-civ-spouse",9,"HS-grad",116677,"State-gov",31
"2613","<=50K","United-States",45,0,0,"Male","White","Other-relative","Machine-op-inspct","Never-married",9,"HS-grad",57067,"Private",19
"2614",">50K","United-States",40,0,0,"Male","White","Husband","Exec-managerial","Married-civ-spouse",13,"Bachelors",304906,"Private",41
"2615","<=50K","United-States",20,0,0,"Female","Black","Not-in-family","Adm-clerical","Widowed",15,"Prof-school",101590,"Private",74
"2616","<=50K","Mexico",40,0,0,"Male","White","Not-in-family","Transport-moving","Never-married",3,"5th-6th",258102,"Private",27
"2617","<=50K","United-States",40,0,0,"Female","White","Not-in-family","Adm-clerical","Never-married",9,"HS-grad",241185,"Private",23
"2618",">50K","United-States",40,0,0,"Male","White","Husband","Sales","Married-civ-spouse",11,"Assoc-voc",124827,"Private",31
"2619","<=50K","United-States",40,0,0,"Male","White","Husband","Handlers-cleaners","Married-civ-spouse",9,"HS-grad",76625,"Self-emp-inc",40
"2620",">50K","United-States",40,0,0,"Male","White","Husband","Transport-moving","Married-civ-spouse",9,"HS-grad",263339,"Federal-gov",41
"2621","<=50K","United-States",20,0,0,"Male","White","Not-in-family","Sales","Never-married",14,"Masters",135645,"Private",25
"2622","<=50K","United-States",60,0,0,"Male","Amer-Indian-Eskimo","Husband","Craft-repair","Married-civ-spouse",9,"HS-grad",245626,"Private",42
"2623","<=50K","United-States",40,0,0,"Female","White","Not-in-family","Craft-repair","Never-married",13,"Bachelors",210781,"Private",24
"2624",">50K","United-States",50,0,0,"Male","White","Husband","Craft-repair","Married-civ-spouse",12,"Assoc-acdm",235786,"Private",42
"2625","<=50K","United-States",70,0,0,"Male","White","Husband","Craft-repair","Married-civ-spouse",6,"10th",160167,"Self-emp-not-inc",45
"2626",">50K","United-States",40,0,7298,"Male","White","Husband","Exec-managerial","Married-civ-spouse",9,"HS-grad",30731,"Federal-gov",52
"2627","<=50K","United-States",40,0,0,"Male","White","Not-in-family","Craft-repair","Divorced",11,"Assoc-voc",314375,"Private",34
"2628","<=50K","United-States",60,0,0,"Male","White","Other-relative","Handlers-cleaners","Never-married",9,"HS-grad",81528,"Private",32
"2629","<=50K","United-States",45,0,0,"Male","White","Husband","Craft-repair","Married-civ-spouse",9,"HS-grad",182854,"Private",54
"2630","<=50K","United-States",40,1340,0,"Male","White","Not-in-family","Tech-support","Never-married",7,"11th",296798,"Federal-gov",42
"2631",">50K","United-States",40,0,15024,"Male","White","Husband","Tech-support","Married-civ-spouse",13,"Bachelors",194426,"Private",32
"2632","<=50K","United-States",20,0,0,"Female","White","Wife","?","Married-civ-spouse",10,"Some-college",70645,"?",40
"2633",">50K","United-States",60,0,0,"Male","White","Husband","Sales","Married-civ-spouse",13,"Bachelors",141807,"Self-emp-inc",55
"2634","<=50K","United-States",30,0,0,"Male","White","Not-in-family","?","Never-married",7,"11th",112871,"?",66
"2635","<=50K","United-States",40,0,0,"Male","White","Husband","Prof-specialty","Married-civ-spouse",14,"Masters",71344,"State-gov",52
"2636","<=50K","United-States",15,0,0,"Female","White","Not-in-family","Adm-clerical","Never-married",10,"Some-college",341410,"State-gov",21
"2637",">50K","United-States",40,0,0,"Female","White","Wife","Exec-managerial","Married-civ-spouse",13,"Bachelors",118941,"Private",33
"2638",">50K","United-States",50,0,0,"Male","White","Husband","?","Married-civ-spouse",11,"Assoc-voc",159755,"?",52
"2639","<=50K","?",40,0,0,"Female","White","Not-in-family","Machine-op-inspct","Never-married",3,"5th-6th",128509,"Private",28
"2640","<=50K","United-States",40,0,0,"Male","White","Husband","Craft-repair","Married-civ-spouse",7,"11th",229125,"Self-emp-not-inc",27
"2641","<=50K","United-States",50,0,0,"Female","White","Not-in-family","Prof-specialty","Divorced",13,"Bachelors",142756,"Local-gov",42
"2642","<=50K","United-States",45,0,0,"Female","White","Own-child","Adm-clerical","Never-married",10,"Some-college",243871,"Self-emp-inc",27
"2643",">50K","United-States",40,0,7688,"Male","White","Husband","Craft-repair","Married-civ-spouse",11,"Assoc-voc",213140,"Private",47
"2644","<=50K","United-States",40,0,0,"Female","White","Not-in-family","Other-service","Never-married",9,"HS-grad",196857,"Private",19
"2645","<=50K","United-States",40,0,0,"Male","White","Husband","Craft-repair","Married-civ-spouse",10,"Some-college",138626,"Private",46
"2646","<=50K","Nicaragua",25,0,0,"Female","White","Not-in-family","Other-service","Widowed",9,"HS-grad",161334,"Self-emp-not-inc",55
"2647","<=50K","Dominican-Republic",49,0,0,"Male","Other","Husband","Sales","Married-civ-spouse",4,"7th-8th",273536,"Private",50
"2648","<=50K","United-States",50,0,4101,"Female","White","Not-in-family","Adm-clerical","Never-married",10,"Some-college",115631,"Private",32
"2649","<=50K","United-States",40,0,0,"Female","White","Wife","Adm-clerical","Married-civ-spouse",9,"HS-grad",185957,"Private",28
"2650","<=50K","United-States",40,0,0,"Female","Black","Own-child","Adm-clerical","Never-married",9,"HS-grad",334357,"Private",23
"2651","<=50K","United-States",50,0,0,"Male","White","Not-in-family","Exec-managerial","Married-spouse-absent",14,"Masters",96102,"Private",43
"2652",">50K","Iran",40,0,0,"Male","White","Husband","Prof-specialty","Married-civ-spouse",13,"Bachelors",213226,"Private",34
"2653","<=50K","Vietnam",40,0,0,"Male","Asian-Pac-Islander","Not-in-family","Adm-clerical","Never-married",10,"Some-college",115248,"Private",19
"2654","<=50K","United-States",55,0,0,"Male","Asian-Pac-Islander","Husband","Exec-managerial","Married-civ-spouse",10,"Some-college",185061,"Private",37
"2655","<=50K","Hong",40,0,0,"Female","Asian-Pac-Islander","Other-relative","Adm-clerical","Never-married",13,"Bachelors",147638,"Private",27
